cell_id,tile,sample,sample_stage,x_pixel,y_pixel,x_um,y_um,x,y,n_genes,n_counts,leiden,predicted.celltype,predicted.celltype.score
W7_tile_4_cell_569,tile_W7_4,W7,7w_6d,12126.5,7796.0,1677.77766,1106.59212,1677.77766,1106.59212,65,210.0,2,STB,0.273630717586617
W7_tile_4_cell_572,tile_W7_4,W7,7w_6d,12094.0,8322.0,1673.16331,1181.2736,1673.16331,1181.2736,101,163.0,0,vCTB2,0.639195617355191
W7_tile_4_cell_577,tile_W7_4,W7,7w_6d,12048.0,8623.0,1666.63223,1224.00958,1666.63223,1224.00958,79,117.0,0,vCTB2,0.592952698597732
W7_tile_4_cell_591,tile_W7_4,W7,7w_6d,12004.0,7645.0,1660.38511,1085.15314,1660.38511,1085.15314,50,86.0,2,STB,0.33126136870937
W7_tile_4_cell_601,tile_W7_4,W7,7w_6d,11253.5,9082.5,1553.82912,1289.24939,1553.82912,1289.24939,92,138.0,2,vCTB2,0.336307068774904
W7_tile_4_cell_603,tile_W7_4,W7,7w_6d,12195.0,7590.0,1687.50329,1077.34424,1687.50329,1077.34424,74,99.0,12,vCTB2,0.339159454562628
W7_tile_4_cell_611,tile_W7_4,W7,7w_6d,12875.0,8373.0,1784.0496899999998,1188.51458,1784.0496899999998,1188.51458,78,101.0,0,vCTB2,0.743823486757217
W7_tile_4_cell_65,tile_W7_4,W7,7w_6d,11090.0,8132.0,1530.61539,1154.2974,1530.61539,1154.2974,80,285.0,2,EVT2,0.369510902498839
W7_tile_4_cell_666,tile_W7_4,W7,7w_6d,11309.0,9140.0,1561.70901,1297.41324,1561.70901,1297.41324,118,255.0,7,STB,0.483168290761018
W7_tile_4_cell_675,tile_W7_4,W7,7w_6d,11360.0,8031.0,1568.9499899999998,1139.95742,1568.9499899999998,1139.95742,169,1162.0,7,STB,0.332205349930987
W7_tile_4_cell_697,tile_W7_4,W7,7w_6d,12169.0,7699.0,1683.81181,1092.82006,1683.81181,1092.82006,141,283.0,5,STB,0.446502459131017
W7_tile_4_cell_730,tile_W7_4,W7,7w_6d,12260.0,8535.5,1696.73199,1211.58633,1696.73199,1211.58633,121,172.0,8,Fibroblast2,0.400150700606775
W7_tile_4_cell_738,tile_W7_4,W7,7w_6d,11125.0,8118.0,1535.58469,1152.30968,1535.58469,1152.30968,59,180.0,2,EVT2,0.429769607602185
W7_tile_4_cell_76,tile_W7_4,W7,7w_6d,11145.5,8013.0,1538.49528,1137.40178,1538.49528,1137.40178,75,176.0,2,STB,0.218713005554373
W7_tile_4_cell_763,tile_W7_4,W7,7w_6d,12137.0,7471.0,1679.26845,1060.44862,1679.26845,1060.44862,149,249.0,3,Fibroblast2,0.957199242110996
W7_tile_4_cell_812,tile_W7_4,W7,7w_6d,12224.5,8760.5,1691.6917,1243.53183,1691.6917,1243.53183,59,82.0,11,vCTB2,0.422556216536377
W7_tile_4_cell_814,tile_W7_4,W7,7w_6d,12311.0,8751.0,1703.97297,1242.18302,1703.97297,1242.18302,156,249.0,5,vCTB2,0.348151362702428
W7_tile_4_cell_818,tile_W7_4,W7,7w_6d,12232.0,8605.0,1692.7565499999998,1221.45394,1692.7565499999998,1221.45394,204,345.0,8,Fibroblast1,0.538063129538454
W7_tile_4_cell_820,tile_W7_4,W7,7w_6d,12296.0,8645.0,1701.8432699999998,1227.13314,1701.8432699999998,1227.13314,112,189.0,3,Fibroblast2,0.496662642619767
W7_tile_4_cell_831,tile_W7_4,W7,7w_6d,12051.0,8575.0,1667.05817,1217.19454,1667.05817,1217.19454,95,147.0,0,vCTB2,0.606979277145717
W7_tile_4_cell_832,tile_W7_4,W7,7w_6d,12028.0,8500.0,1663.79263,1206.54604,1663.79263,1206.54604,190,313.0,5,STB,0.352712934206948
W7_tile_4_cell_835,tile_W7_4,W7,7w_6d,12777.0,8477.5,1770.13565,1203.35149,1770.13565,1203.35149,135,214.0,5,vCTB2,0.501716442625518
W7_tile_4_cell_836,tile_W7_4,W7,7w_6d,12822.0,8405.0,1776.52475,1193.05794,1776.52475,1193.05794,188,305.0,5,STB,0.473066497053095
W7_tile_4_cell_837,tile_W7_4,W7,7w_6d,12300.0,8476.0,1702.41119,1203.13852,1702.41119,1203.13852,96,127.0,12,Endothelial_cells,0.863084942629704
W7_tile_4_cell_839,tile_W7_4,W7,7w_6d,12381.0,8372.0,1713.91157,1188.3726,1713.91157,1188.3726,115,167.0,3,Fibroblast2,0.798322624419122
W7_tile_4_cell_841,tile_W7_4,W7,7w_6d,12511.0,8330.0,1732.36897,1182.40944,1732.36897,1182.40944,84,119.0,4,Fibroblast2,0.61656240981865
W7_tile_4_cell_843,tile_W7_4,W7,7w_6d,12421.5,8289.0,1719.66176,1176.58826,1719.66176,1176.58826,117,174.0,3,Fibroblast2,0.785647827472964
W7_tile_4_cell_849,tile_W7_4,W7,7w_6d,12180.5,8190.0,1685.44458,1162.53224,1685.44458,1162.53224,143,260.0,5,vCTB2,0.556385771492006
W7_tile_4_cell_854,tile_W7_4,W7,7w_6d,12730.0,8113.0,1763.46259,1151.59978,1763.46259,1151.59978,92,115.0,0,vCTB2,0.672050189057814
W7_tile_4_cell_856,tile_W7_4,W7,7w_6d,12666.0,8093.0,1754.3758699999998,1148.76018,1754.3758699999998,1148.76018,131,211.0,5,STB,0.355220164916948
W7_tile_4_cell_863,tile_W7_4,W7,7w_6d,11096.0,8027.0,1531.46727,1139.3895,1531.46727,1139.3895,75,204.0,2,vCTB2,0.280981887426784
W7_tile_4_cell_874,tile_W7_4,W7,7w_6d,11171.0,7895.0,1542.11577,1120.64814,1542.11577,1120.64814,254,1481.0,7,maternal macrophages ,0.274788466822998
W7_tile_5_cell_11,tile_W7_5,W7,7w_6d,10051.0,8601.0,1383.09817,1220.88602,1383.09817,1220.88602,78,140.0,2,EVT2,0.386673017706168
W7_tile_5_cell_112,tile_W7_5,W7,7w_6d,10732.0,8715.0,1479.78655,1237.07174,1479.78655,1237.07174,133,365.0,7,STB,0.637678085119344
W7_tile_5_cell_117,tile_W7_5,W7,7w_6d,9241.0,8117.0,1268.09437,1152.1677,1268.09437,1152.1677,54,87.0,1,EVT2,0.432891805815389
W7_tile_5_cell_118,tile_W7_5,W7,7w_6d,9895.0,8316.0,1360.94929,1180.42172,1360.94929,1180.42172,36,110.0,1,EVT2,0.497718782831734
W7_tile_5_cell_14,tile_W7_5,W7,7w_6d,9307.0,8676.0,1277.46505,1231.53452,1277.46505,1231.53452,92,161.0,1,EVT3,0.70714097272543
W7_tile_5_cell_163,tile_W7_5,W7,7w_6d,9696.0,8659.0,1332.69527,1229.12086,1332.69527,1229.12086,60,107.0,1,EVT2,0.447210942158791
W7_tile_5_cell_168,tile_W7_5,W7,7w_6d,10425.0,8940.0,1436.19869,1269.01724,1436.19869,1269.01724,256,551.0,8,Fibroblast2,0.474461694302756
W7_tile_5_cell_174,tile_W7_5,W7,7w_6d,10145.0,8617.0,1396.44429,1223.1577,1396.44429,1223.1577,151,312.0,10,STB,0.676136496688055
W7_tile_5_cell_182,tile_W7_5,W7,7w_6d,11040.0,8136.0,1523.51639,1154.86532,1523.51639,1154.86532,61,248.0,7,EVT2,0.351807076854348
W7_tile_5_cell_188,tile_W7_5,W7,7w_6d,10065.0,8662.0,1385.08589,1229.5467999999998,1385.08589,1229.5467999999998,115,274.0,6,EVT2,0.429846971768224
W7_tile_5_cell_222,tile_W7_5,W7,7w_6d,10501.0,9166.0,1446.98917,1301.10472,1446.98917,1301.10472,54,85.0,4,vCTB2,0.248861310555663
W7_tile_5_cell_230,tile_W7_5,W7,7w_6d,11008.0,8932.0,1518.97303,1267.8814,1518.97303,1267.8814,109,277.0,7,vCTB2,0.494521033195385
W7_tile_5_cell_238,tile_W7_5,W7,7w_6d,10041.0,8456.0,1381.67837,1200.29892,1381.67837,1200.29892,50,122.0,1,EVT2,0.434483357894201
W7_tile_5_cell_246,tile_W7_5,W7,7w_6d,9509.0,8727.0,1306.14501,1238.7755,1306.14501,1238.7755,87,179.0,1,EVT3,0.477729774811963
W7_tile_5_cell_261,tile_W7_5,W7,7w_6d,10976.0,7884.0,1514.42967,1119.08636,1514.42967,1119.08636,76,159.0,7,STB,0.370189718449105
W7_tile_5_cell_269,tile_W7_5,W7,7w_6d,11051.0,8963.0,1525.07817,1272.28278,1525.07817,1272.28278,55,94.0,2,vCTB2,0.582818362663006
W7_tile_5_cell_272,tile_W7_5,W7,7w_6d,10664.0,8111.0,1470.13191,1151.31582,1470.13191,1151.31582,52,151.0,2,vCTB2,0.581473883646087
W7_tile_5_cell_289,tile_W7_5,W7,7w_6d,10917.0,7974.5,1506.05285,1131.93555,1506.05285,1131.93555,55,214.0,2,vCTB2,0.408675647830188
W7_tile_5_cell_301,tile_W7_5,W7,7w_6d,10515.0,8617.0,1448.97689,1223.1577,1448.97689,1223.1577,144,419.0,7,EVT3,0.592722521785393
W7_tile_5_cell_309,tile_W7_5,W7,7w_6d,10124.5,8684.0,1393.5337,1232.6703599999998,1393.5337,1232.6703599999998,119,222.0,0,vCTB2,0.595836389757949
W7_tile_5_cell_316,tile_W7_5,W7,7w_6d,10827.0,7965.0,1493.2746499999998,1130.58674,1493.2746499999998,1130.58674,75,233.0,2,vCTB2,0.587925749794045
W7_tile_5_cell_322,tile_W7_5,W7,7w_6d,10270.0,8987.0,1414.19179,1275.6903,1414.19179,1275.6903,79,123.0,4,Fibroblast2,0.33987479539471
W7_tile_5_cell_323,tile_W7_5,W7,7w_6d,10791.0,8430.0,1488.16337,1196.60744,1488.16337,1196.60744,52,135.0,2,EVT2,0.355992720805248
W7_tile_5_cell_335,tile_W7_5,W7,7w_6d,10986.0,7817.0,1515.84947,1109.5737,1515.84947,1109.5737,107,479.0,7,EVT2,0.315371866901997
W7_tile_5_cell_343,tile_W7_5,W7,7w_6d,9392.5,8177.0,1289.60434,1160.6865,1289.60434,1160.6865,105,336.0,6,EVT2,0.56770378229999
W7_tile_5_cell_353,tile_W7_5,W7,7w_6d,9498.0,8252.0,1304.58323,1171.335,1304.58323,1171.335,40,119.0,1,EVT2,0.535903121679935
W7_tile_5_cell_374,tile_W7_5,W7,7w_6d,10249.0,8506.0,1411.21021,1207.39792,1411.21021,1207.39792,168,682.0,6,EVT3,0.91015440898504
W7_tile_5_cell_382,tile_W7_5,W7,7w_6d,10380.0,8514.0,1429.8095899999998,1208.53376,1429.8095899999998,1208.53376,284,958.0,6,EVT3,0.494570926516273
W7_tile_5_cell_388,tile_W7_5,W7,7w_6d,10187.0,8581.0,1402.40745,1218.04642,1402.40745,1218.04642,126,259.0,6,EVT2,0.311276482935148
W7_tile_5_cell_40,tile_W7_5,W7,7w_6d,10202.0,8476.0,1404.53715,1203.13852,1404.53715,1203.13852,81,175.0,1,EVT3,0.852161609475692
W7_tile_5_cell_405,tile_W7_5,W7,7w_6d,10097.0,8580.0,1389.62925,1217.90444,1389.62925,1217.90444,56,97.0,2,EVT2,0.524645243846794
W7_tile_5_cell_406,tile_W7_5,W7,7w_6d,10898.0,7929.0,1503.35523,1125.47546,1503.35523,1125.47546,62,206.0,2,vCTB2,0.379378198069742
W7_tile_5_cell_412,tile_W7_5,W7,7w_6d,11033.5,7805.5,1522.59352,1107.94093,1522.59352,1107.94093,57,176.0,2,vCTB2,0.4240914940538
W7_tile_5_cell_413,tile_W7_5,W7,7w_6d,10809.0,8194.0,1490.71901,1163.10016,1490.71901,1163.10016,273,853.0,9,maternal macrophages ,0.827915980311134
W7_tile_5_cell_419,tile_W7_5,W7,7w_6d,11044.0,7899.0,1524.08431,1121.21606,1524.08431,1121.21606,45,123.0,2,vCTB2,0.349472574932471
W7_tile_5_cell_423,tile_W7_5,W7,7w_6d,9486.0,8161.0,1302.87947,1158.41482,1302.87947,1158.41482,69,149.0,1,EVT2,0.529233698285473
W7_tile_5_cell_428,tile_W7_5,W7,7w_6d,9616.0,8667.0,1321.33687,1230.2567,1321.33687,1230.2567,54,92.0,1,vCTB2,0.513452468699394
W7_tile_5_cell_436,tile_W7_5,W7,7w_6d,10474.0,8559.0,1443.15571,1214.92286,1443.15571,1214.92286,78,160.0,2,STB,0.447025121191655
W7_tile_5_cell_441,tile_W7_5,W7,7w_6d,9727.0,8725.0,1337.09665,1238.49154,1337.09665,1238.49154,72,91.0,2,vCTB2,0.306374888058159
W7_tile_5_cell_499,tile_W7_5,W7,7w_6d,10000.0,8447.0,1375.85719,1199.0211,1375.85719,1199.0211,64,159.0,1,EVT2,0.508810314069365
W7_tile_5_cell_506,tile_W7_5,W7,7w_6d,9333.0,8089.0,1281.15653,1148.19226,1281.15653,1148.19226,78,163.0,1,EVT3,0.730973482510267
W7_tile_5_cell_507,tile_W7_5,W7,7w_6d,10863.5,7892.0,1498.45692,1120.2222,1498.45692,1120.2222,80,328.0,7,vCTB2,0.300538081059877
W7_tile_5_cell_531,tile_W7_5,W7,7w_6d,10883.0,9194.0,1501.22553,1305.08016,1501.22553,1305.08016,84,145.0,4,Fibroblast2,0.374057242743425
W7_tile_5_cell_532,tile_W7_5,W7,7w_6d,10703.5,7782.5,1475.74012,1104.67539,1475.74012,1104.67539,36,80.0,0,vCTB2,0.723968135852692
W7_tile_5_cell_534,tile_W7_5,W7,7w_6d,10587.0,9099.0,1459.1994499999998,1291.59206,1459.1994499999998,1291.59206,141,229.0,3,Fibroblast2,0.908942782868968
W7_tile_5_cell_540,tile_W7_5,W7,7w_6d,11038.0,8014.0,1523.23243,1137.54376,1523.23243,1137.54376,58,125.0,2,EVT2,0.290621631096154
W7_tile_5_cell_542,tile_W7_5,W7,7w_6d,9471.0,8376.5,1300.74977,1189.01151,1300.74977,1189.01151,55,92.0,1,EVT2,0.578042926267356
W7_tile_5_cell_591,tile_W7_5,W7,7w_6d,10455.0,8452.5,1440.45809,1199.80199,1440.45809,1199.80199,51,98.0,2,EVT2,0.372288492128108
W7_tile_5_cell_596,tile_W7_5,W7,7w_6d,10132.0,8384.0,1394.59855,1190.07636,1394.59855,1190.07636,227,871.0,6,EVT3,0.801940599632936
W7_tile_5_cell_608,tile_W7_5,W7,7w_6d,10566.0,9208.0,1456.21787,1307.06788,1456.21787,1307.06788,64,83.0,4,vCTB2,0.307437668038388
W7_tile_5_cell_64,tile_W7_5,W7,7w_6d,10932.0,7793.0,1508.18255,1106.16618,1508.18255,1106.16618,47,165.0,2,vCTB2,0.40744629557054
W7_tile_5_cell_640,tile_W7_5,W7,7w_6d,10653.0,7824.0,1468.57013,1110.56756,1468.57013,1110.56756,36,113.0,2,vCTB2,0.533171772184384
W7_tile_5_cell_642,tile_W7_5,W7,7w_6d,10747.0,8373.5,1481.91625,1188.58557,1481.91625,1188.58557,151,438.0,7,EVT3,0.633224854826128
W7_tile_5_cell_645,tile_W7_5,W7,7w_6d,10906.0,7846.0,1504.49107,1113.69112,1504.49107,1113.69112,125,552.0,7,STB,0.428747312094957
W7_tile_5_cell_646,tile_W7_5,W7,7w_6d,10222.0,8437.0,1407.37675,1197.6013,1407.37675,1197.6013,73,174.0,1,EVT2,0.587423213266016
W7_tile_5_cell_657,tile_W7_5,W7,7w_6d,10558.0,8229.0,1455.08203,1168.06946,1455.08203,1168.06946,232,924.0,7,EVT3,0.860636678396851
W7_tile_5_cell_682,tile_W7_5,W7,7w_6d,9592.0,8789.0,1317.92935,1247.57826,1317.92935,1247.57826,147,327.0,6,vCTB2,0.222505410803308
W7_tile_5_cell_701,tile_W7_5,W7,7w_6d,9774.5,8642.0,1343.8407,1226.7072,1343.8407,1226.7072,89,174.0,1,vCTB2,0.446091354679722
W7_tile_5_cell_702,tile_W7_5,W7,7w_6d,10536.0,9121.0,1451.95847,1294.71562,1451.95847,1294.71562,56,83.0,4,vCTB2,0.287897977823961
W7_tile_5_cell_728,tile_W7_5,W7,7w_6d,10291.0,8373.0,1417.17337,1188.51458,1417.17337,1188.51458,150,466.0,6,EVT3,0.654186069836648
W7_tile_5_cell_731,tile_W7_5,W7,7w_6d,10015.0,8717.0,1377.98689,1237.3557,1377.98689,1237.3557,198,446.0,5,STB,0.597810442852741
W7_tile_5_cell_733,tile_W7_5,W7,7w_6d,9488.0,8309.0,1303.16343,1179.42786,1303.16343,1179.42786,56,115.0,1,EVT2,0.711285854909806
W7_tile_5_cell_745,tile_W7_5,W7,7w_6d,9236.0,8178.0,1267.38447,1160.82848,1267.38447,1160.82848,42,91.0,1,EVT3,0.445080748146611
W7_tile_5_cell_756,tile_W7_5,W7,7w_6d,10949.0,8881.5,1510.59621,1260.71141,1510.59621,1260.71141,147,402.0,7,STB,0.403368880990658
W7_tile_5_cell_758,tile_W7_5,W7,7w_6d,10871.0,8826.0,1499.52177,1252.83152,1499.52177,1252.83152,186,443.0,10,STB,0.424248369084277
W7_tile_5_cell_759,tile_W7_5,W7,7w_6d,10796.0,8791.0,1488.87327,1247.86222,1488.87327,1247.86222,183,376.0,10,STB,0.656302849945268
W7_tile_5_cell_762,tile_W7_5,W7,7w_6d,10637.0,8650.0,1466.29845,1227.84304,1466.29845,1227.84304,82,326.0,2,EVT2,0.462491627511691
W7_tile_5_cell_770,tile_W7_5,W7,7w_6d,9933.0,8567.0,1366.3445299999998,1216.0587,1366.3445299999998,1216.0587,228,903.0,6,EVT2,0.456207959785996
W7_tile_5_cell_771,tile_W7_5,W7,7w_6d,9946.0,8490.0,1368.19027,1205.12624,1368.19027,1205.12624,99,300.0,1,EVT3,0.59679401187574
W7_tile_5_cell_772,tile_W7_5,W7,7w_6d,10433.0,8463.0,1437.33453,1201.29278,1437.33453,1201.29278,126,257.0,7,EVT3,0.486913881318746
W7_tile_5_cell_774,tile_W7_5,W7,7w_6d,9909.0,8424.5,1362.93701,1195.82655,1362.93701,1195.82655,170,618.0,6,EVT3,0.940689986908977
W7_tile_5_cell_775,tile_W7_5,W7,7w_6d,10489.0,8496.0,1445.28541,1205.97812,1445.28541,1205.97812,96,259.0,7,STB,0.561367575925225
W7_tile_5_cell_778,tile_W7_5,W7,7w_6d,10089.0,8456.0,1388.49341,1200.29892,1388.49341,1200.29892,85,303.0,1,EVT2,0.470257818301034
W7_tile_5_cell_779,tile_W7_5,W7,7w_6d,9843.0,8438.0,1353.56633,1197.74328,1353.56633,1197.74328,44,119.0,1,EVT2,0.536816807428786
W7_tile_5_cell_780,tile_W7_5,W7,7w_6d,10495.0,8404.0,1446.13729,1192.91596,1446.13729,1192.91596,52,177.0,2,EVT2,0.506843219821465
W7_tile_5_cell_781,tile_W7_5,W7,7w_6d,9821.0,8386.5,1350.44277,1190.43131,1350.44277,1190.43131,86,244.0,1,EVT3,0.882237455564335
W7_tile_5_cell_782,tile_W7_5,W7,7w_6d,10648.0,8446.0,1467.86023,1198.87912,1467.86023,1198.87912,104,283.0,7,EVT2,0.356484254984486
W7_tile_5_cell_785,tile_W7_5,W7,7w_6d,10650.0,8386.0,1468.14419,1190.36032,1468.14419,1190.36032,100,218.0,2,STB,0.519025328259444
W7_tile_5_cell_787,tile_W7_5,W7,7w_6d,10560.0,8370.0,1455.36599,1188.08864,1455.36599,1188.08864,99,337.0,7,STB,0.488568385115727
W7_tile_5_cell_789,tile_W7_5,W7,7w_6d,9978.0,8360.0,1372.73363,1186.66884,1372.73363,1186.66884,80,210.0,1,EVT3,0.507850452484446
W7_tile_5_cell_791,tile_W7_5,W7,7w_6d,10208.5,8334.0,1405.46002,1182.97736,1405.46002,1182.97736,177,560.0,6,EVT2,0.653912809406598
W7_tile_5_cell_792,tile_W7_5,W7,7w_6d,10401.0,8351.0,1432.79117,1185.39102,1432.79117,1185.39102,150,486.0,7,EVT3,0.764218477647547
W7_tile_5_cell_794,tile_W7_5,W7,7w_6d,10488.0,8348.5,1445.14343,1185.03607,1445.14343,1185.03607,82,264.0,2,EVT2,0.43162181933275
W7_tile_5_cell_795,tile_W7_5,W7,7w_6d,10037.0,8334.5,1381.11045,1183.04835,1381.11045,1183.04835,83,196.0,1,EVT3,0.477616343667539
W7_tile_5_cell_799,tile_W7_5,W7,7w_6d,10682.0,8278.0,1472.68755,1175.02648,1472.68755,1175.02648,121,301.0,2,STB,0.439371761555048
W7_tile_5_cell_8,tile_W7_5,W7,7w_6d,9846.0,8761.0,1353.99227,1243.60282,1353.99227,1243.60282,49,88.0,2,vCTB2,0.461361862729789
W7_tile_5_cell_800,tile_W7_5,W7,7w_6d,10756.0,8303.0,1483.19407,1178.57598,1483.19407,1178.57598,78,218.0,2,EVT2,0.471988395817048
W7_tile_5_cell_801,tile_W7_5,W7,7w_6d,9825.0,8318.0,1351.0106899999998,1180.70568,1351.0106899999998,1180.70568,47,109.0,1,EVT2,0.545790944479414
W7_tile_5_cell_802,tile_W7_5,W7,7w_6d,10014.5,8269.0,1377.9159,1173.74866,1377.9159,1173.74866,90,242.0,1,EVT3,0.598112794384161
W7_tile_5_cell_804,tile_W7_5,W7,7w_6d,9933.0,8284.0,1366.3445299999998,1175.87836,1366.3445299999998,1175.87836,111,285.0,1,EVT2,0.548724588830178
W7_tile_5_cell_806,tile_W7_5,W7,7w_6d,10315.5,8270.0,1420.65188,1173.8906399999998,1420.65188,1173.8906399999998,108,468.0,2,EVT3,0.568465666324823
W7_tile_5_cell_807,tile_W7_5,W7,7w_6d,9888.0,8275.0,1359.95543,1174.60054,1359.95543,1174.60054,61,188.0,1,EVT2,0.572473076243409
W7_tile_5_cell_808,tile_W7_5,W7,7w_6d,9977.0,8227.0,1372.5916499999998,1167.7855,1372.5916499999998,1167.7855,90,223.0,1,EVT3,0.489258713141995
W7_tile_5_cell_810,tile_W7_5,W7,7w_6d,10140.0,8251.0,1395.7343899999998,1171.19302,1395.7343899999998,1171.19302,175,552.0,6,EVT3,0.663658671850717
W7_tile_5_cell_817,tile_W7_5,W7,7w_6d,10047.0,8167.0,1382.53025,1159.2667,1382.53025,1159.2667,127,389.0,6,EVT3,0.9237925764625
W7_tile_5_cell_819,tile_W7_5,W7,7w_6d,10984.0,8100.0,1515.56551,1149.75404,1515.56551,1149.75404,54,259.0,2,EVT2,0.326649861237332
W7_tile_5_cell_827,tile_W7_5,W7,7w_6d,10963.0,8031.0,1512.58393,1139.95742,1512.58393,1139.95742,95,367.0,7,EVT2,0.243990712822088
W7_tile_5_cell_828,tile_W7_5,W7,7w_6d,9252.0,8050.0,1269.65615,1142.65504,1269.65615,1142.65504,89,302.0,1,EVT3,0.677171732129976
W7_tile_5_cell_839,tile_W7_5,W7,7w_6d,9387.5,8028.0,1288.89444,1139.53148,1288.89444,1139.53148,55,116.0,1,EVT2,0.634796115084875
W7_tile_5_cell_840,tile_W7_5,W7,7w_6d,9277.0,7973.0,1273.20565,1131.72258,1273.20565,1131.72258,108,294.0,1,EVT3,0.793357010399506
W7_tile_5_cell_854,tile_W7_5,W7,7w_6d,10704.0,7890.0,1475.81111,1119.93824,1475.81111,1119.93824,79,270.0,2,vCTB2,0.382937395527111
W7_tile_5_cell_857,tile_W7_5,W7,7w_6d,10795.0,7838.5,1488.73129,1112.62627,1488.73129,1112.62627,31,82.0,2,vCTB2,0.427999728294973
W7_tile_5_cell_89,tile_W7_5,W7,7w_6d,10076.0,8325.5,1386.64767,1181.77053,1386.64767,1181.77053,48,134.0,1,EVT2,0.480652556985351
W7_tile_6_cell_117,tile_W7_6,W7,7w_6d,9084.0,8684.0,1245.80351,1232.6703599999998,1245.80351,1232.6703599999998,69,110.0,1,EVT2,0.722213727560726
W7_tile_6_cell_158,tile_W7_6,W7,7w_6d,9204.0,8162.0,1262.8411099999998,1158.5568,1262.8411099999998,1158.5568,82,179.0,1,EVT3,0.53074585427992
W7_tile_6_cell_171,tile_W7_6,W7,7w_6d,8761.0,8097.0,1199.94397,1149.3281,1199.94397,1149.3281,136,452.0,1,EVT3,1.0
W7_tile_6_cell_185,tile_W7_6,W7,7w_6d,8389.0,8049.0,1147.12741,1142.51306,1147.12741,1142.51306,100,342.0,1,EVT3,0.883630553006131
W7_tile_6_cell_19,tile_W7_6,W7,7w_6d,8458.0,8207.0,1156.92403,1164.9459,1156.92403,1164.9459,103,307.0,1,EVT3,0.598310783441472
W7_tile_6_cell_200,tile_W7_6,W7,7w_6d,8068.0,9053.0,1101.55183,1285.06098,1101.55183,1285.06098,93,197.0,0,EVT2,0.396858178022719
W7_tile_6_cell_206,tile_W7_6,W7,7w_6d,9106.0,8910.5,1248.92707,1264.82883,1248.92707,1264.82883,75,114.0,0,vCTB2,0.339897877734675
W7_tile_6_cell_210,tile_W7_6,W7,7w_6d,8072.0,7976.5,1102.11975,1132.21951,1102.11975,1132.21951,115,316.0,1,EVT3,0.740122227905414
W7_tile_6_cell_214,tile_W7_6,W7,7w_6d,8576.0,8032.0,1173.67767,1140.0994,1173.67767,1140.0994,102,221.0,1,EVT3,0.649559224966398
W7_tile_6_cell_215,tile_W7_6,W7,7w_6d,8202.0,8058.0,1120.57715,1143.79088,1120.57715,1143.79088,64,115.0,1,EVT2,0.477308229147317
W7_tile_6_cell_217,tile_W7_6,W7,7w_6d,8283.0,8001.0,1132.07753,1135.69802,1132.07753,1135.69802,200,622.0,6,EVT3,0.820908803995898
W7_tile_6_cell_222,tile_W7_6,W7,7w_6d,8573.0,8369.0,1173.25173,1187.94666,1173.25173,1187.94666,51,81.0,1,EVT2,0.686080893621056
W7_tile_6_cell_224,tile_W7_6,W7,7w_6d,7818.0,9151.0,1066.05683,1298.97502,1066.05683,1298.97502,55,87.0,0,vCTB2,0.55692438068962
W7_tile_6_cell_226,tile_W7_6,W7,7w_6d,7643.0,8190.0,1041.21033,1162.53224,1041.21033,1162.53224,107,273.0,1,EVT3,0.948049867318764
W7_tile_6_cell_227,tile_W7_6,W7,7w_6d,8601.5,8971.5,1177.29816,1273.48961,1177.29816,1273.48961,156,284.0,5,STB,0.543749459984155
W7_tile_6_cell_236,tile_W7_6,W7,7w_6d,8119.0,8646.0,1108.79281,1227.27512,1108.79281,1227.27512,122,302.0,6,EVT2,0.690871374615772
W7_tile_6_cell_242,tile_W7_6,W7,7w_6d,7663.0,7973.0,1044.04993,1131.72258,1044.04993,1131.72258,70,133.0,1,EVT3,0.456609935397557
W7_tile_6_cell_246,tile_W7_6,W7,7w_6d,7873.0,9007.0,1073.86573,1278.5299,1073.86573,1278.5299,190,411.0,6,EVT2,0.642356060687656
W7_tile_6_cell_249,tile_W7_6,W7,7w_6d,7469.0,8508.0,1016.50581,1207.68188,1016.50581,1207.68188,54,149.0,1,EVT2,0.535479559170913
W7_tile_6_cell_264,tile_W7_6,W7,7w_6d,8313.0,9095.0,1136.33693,1291.02414,1136.33693,1291.02414,82,157.0,0,EVT2,0.448254401003087
W7_tile_6_cell_294,tile_W7_6,W7,7w_6d,8687.0,8212.5,1189.43745,1165.72679,1189.43745,1165.72679,104,294.0,1,EVT3,0.781036623154712
W7_tile_6_cell_320,tile_W7_6,W7,7w_6d,9167.0,8100.0,1257.58785,1149.75404,1257.58785,1149.75404,72,192.0,1,EVT3,0.643861348971311
W7_tile_6_cell_321,tile_W7_6,W7,7w_6d,8862.0,8168.0,1214.28395,1159.40868,1214.28395,1159.40868,134,445.0,1,EVT3,0.940783744295334
W7_tile_6_cell_344,tile_W7_6,W7,7w_6d,7471.0,9151.0,1016.78977,1298.97502,1016.78977,1298.97502,152,411.0,6,EVT3,0.691254259236149
W7_tile_6_cell_348,tile_W7_6,W7,7w_6d,8646.5,8205.5,1183.68726,1164.73293,1183.68726,1164.73293,40,90.0,1,EVT2,0.477842689562758
W7_tile_6_cell_354,tile_W7_6,W7,7w_6d,8680.0,8153.0,1188.44359,1157.27898,1188.44359,1157.27898,55,119.0,1,EVT2,0.5799863413388
W7_tile_6_cell_364,tile_W7_6,W7,7w_6d,8676.0,8962.0,1187.87567,1272.1408,1187.87567,1272.1408,81,125.0,0,vCTB2,0.488785046903206
