cell_id,tile,sample,sample_stage,x_pixel,y_pixel,x_um,y_um,x,y,n_genes,n_counts,leiden,predicted.celltype,predicted.celltype.score
W9_tile_26_cell_92,tile_W9_26,W9,9w_1d,12971.0,8049.5,1840.48674,1142.72603,1840.48674,1142.72603,106,138.0,6,EVT2,0.861933033162548
W9_tile_26_cell_925,tile_W9_26,W9,9w_1d,14401.0,9031.0,2043.51814,1282.0794,2043.51814,1282.0794,76,105.0,0,vCTB2,0.412762111528235
W9_tile_26_cell_936,tile_W9_26,W9,9w_1d,14564.5,8963.0,2066.73187,1272.42476,2066.73187,1272.42476,128,230.0,5,vCTB2,0.47368359765414
W9_tile_26_cell_940,tile_W9_26,W9,9w_1d,14639.0,8897.0,2077.30938,1263.05408,2077.30938,1263.05408,216,342.0,5,unknown3,0.441455463777049
W9_tile_26_cell_97,tile_W9_26,W9,9w_1d,13930.0,7435.0,1976.64556,1055.47932,1976.64556,1055.47932,185,499.0,7,EVT3,0.438976836458819
W9_tile_27_cell_117,tile_W9_27,W9,9w_1d,16133.0,8742.0,2289.4275,1241.04718,2289.4275,1241.04718,103,161.0,0,vCTB2,0.607131512942147
W9_tile_27_cell_143,tile_W9_27,W9,9w_1d,15585.0,8933.0,2211.62246,1268.16536,2211.62246,1268.16536,98,140.0,3,Fibroblast2,0.668701945247613
W9_tile_27_cell_149,tile_W9_27,W9,9w_1d,16040.0,8950.0,2276.22336,1270.57902,2276.22336,1270.57902,71,97.0,8,Fibroblast1,0.485709223430136
W9_tile_27_cell_153,tile_W9_27,W9,9w_1d,15912.0,8676.0,2258.04992,1231.6765,2258.04992,1231.6765,180,305.0,5,Fibroblast2,0.307450852813063
W9_tile_27_cell_190,tile_W9_27,W9,9w_1d,15865.0,9002.0,2251.37686,1277.96198,2251.37686,1277.96198,75,102.0,4,Fibroblast2,0.670997182645051
W9_tile_27_cell_199,tile_W9_27,W9,9w_1d,15578.0,8352.0,2210.6286,1185.67498,2210.6286,1185.67498,154,759.0,7,STB,0.665988596665111
W9_tile_27_cell_213,tile_W9_27,W9,9w_1d,15479.0,8840.0,2196.57258,1254.96122,2196.57258,1254.96122,140,239.0,3,Fibroblast2,0.916160294566112
W9_tile_27_cell_237,tile_W9_27,W9,9w_1d,15686.0,9092.0,2225.96244,1290.74018,2225.96244,1290.74018,97,149.0,4,Fibroblast2,0.741694573390849
W9_tile_27_cell_248,tile_W9_27,W9,9w_1d,15769.5,8992.0,2237.81777,1276.54218,2237.81777,1276.54218,121,188.0,3,Fibroblast2,0.58868754848818
W9_tile_27_cell_255,tile_W9_27,W9,9w_1d,15522.0,9143.0,2202.67772,1297.98116,2202.67772,1297.98116,149,233.0,3,Fibroblast2,0.943789005282559
W9_tile_27_cell_27,tile_W9_27,W9,9w_1d,16142.0,8979.0,2290.70532,1274.69644,2290.70532,1274.69644,91,129.0,12,Endothelial_cells,0.347122361745927
W9_tile_27_cell_274,tile_W9_27,W9,9w_1d,15138.0,8588.0,2148.1574,1219.18226,2148.1574,1219.18226,58,86.0,0,vCTB2,0.660803598003103
W9_tile_27_cell_287,tile_W9_27,W9,9w_1d,15357.0,8622.0,2179.25102,1224.00958,2179.25102,1224.00958,178,264.0,8,Fibroblast1,0.739419847947875
W9_tile_27_cell_289,tile_W9_27,W9,9w_1d,15790.0,9090.0,2240.72836,1290.45622,2240.72836,1290.45622,98,132.0,0,vCTB2,0.446857906753929
W9_tile_27_cell_290,tile_W9_27,W9,9w_1d,15278.0,9098.0,2168.0346,1291.59206,2168.0346,1291.59206,124,219.0,3,Fibroblast2,0.704790891380865
W9_tile_27_cell_300,tile_W9_27,W9,9w_1d,15810.0,8986.0,2243.56796,1275.6903,2243.56796,1275.6903,81,109.0,4,Fibroblast2,0.585670885614779
W9_tile_27_cell_311,tile_W9_27,W9,9w_1d,16073.0,8774.0,2280.9087,1245.59054,2280.9087,1245.59054,89,115.0,0,vCTB2,0.496214180246824
W9_tile_27_cell_323,tile_W9_27,W9,9w_1d,15797.5,9172.5,2241.79321,1302.16957,2241.79321,1302.16957,69,96.0,4,EVT2,0.376658006125898
W9_tile_27_cell_330,tile_W9_27,W9,9w_1d,15112.0,9200.5,2144.46592,1306.14501,2144.46592,1306.14501,67,86.0,4,Fibroblast2,0.372732419113469
W9_tile_27_cell_335,tile_W9_27,W9,9w_1d,15026.0,7761.5,2132.25564,1101.83579,2132.25564,1101.83579,46,176.0,2,vCTB2,0.432889922309345
W9_tile_27_cell_336,tile_W9_27,W9,9w_1d,15877.0,9114.0,2253.08062,1293.86374,2253.08062,1293.86374,83,105.0,0,vCTB2,0.622878071590252
W9_tile_27_cell_340,tile_W9_27,W9,9w_1d,15026.0,8594.0,2132.25564,1220.03414,2132.25564,1220.03414,65,97.0,0,vCTB2,0.672884371529814
W9_tile_27_cell_35,tile_W9_27,W9,9w_1d,15644.5,9100.5,2220.07027,1291.94701,2220.07027,1291.94701,67,96.0,4,EVT2,0.438369240471897
W9_tile_27_cell_357,tile_W9_27,W9,9w_1d,14931.0,7692.0,2118.76754,1091.96818,2118.76754,1091.96818,142,578.0,7,EVT2,0.26991116430466
W9_tile_27_cell_368,tile_W9_27,W9,9w_1d,16328.0,9074.0,2317.1136,1288.18454,2317.1136,1288.18454,96,141.0,8,Fibroblast1,0.498950295009421
W9_tile_27_cell_386,tile_W9_27,W9,9w_1d,16433.0,9125.0,2332.0215,1295.42552,2332.0215,1295.42552,94,109.0,4,Fibroblast2,0.241334320743369
W9_tile_27_cell_393,tile_W9_27,W9,9w_1d,15898.0,8859.0,2256.0622,1257.65884,2256.0622,1257.65884,71,103.0,8,Fibroblast1,0.333236377764911
W9_tile_27_cell_394,tile_W9_27,W9,9w_1d,16030.0,8706.0,2274.80356,1235.9359,2274.80356,1235.9359,92,135.0,0,vCTB2,0.657789617819827
W9_tile_27_cell_4,tile_W9_27,W9,9w_1d,16356.0,8866.0,2321.08904,1258.6527,2321.08904,1258.6527,83,120.0,0,vCTB2,0.460453238810434
W9_tile_27_cell_401,tile_W9_27,W9,9w_1d,14958.0,8847.0,2122.601,1255.95508,2122.601,1255.95508,142,263.0,5,vCTB2,0.431654435889057
W9_tile_27_cell_430,tile_W9_27,W9,9w_1d,15011.5,9082.0,2130.19693,1289.32038,2130.19693,1289.32038,110,164.0,4,Fibroblast2,0.515047556457578
W9_tile_27_cell_432,tile_W9_27,W9,9w_1d,15464.0,8576.0,2194.44288,1217.4785,2194.44288,1217.4785,75,103.0,0,vCTB2,0.485393689420083
W9_tile_27_cell_441,tile_W9_27,W9,9w_1d,15392.0,8568.0,2184.22032,1216.34266,2184.22032,1216.34266,71,107.0,0,vCTB2,0.7068166859591
W9_tile_27_cell_448,tile_W9_27,W9,9w_1d,14767.0,7557.0,2095.48282,1072.80088,2095.48282,1072.80088,48,114.0,2,vCTB2,0.392178749961427
W9_tile_27_cell_450,tile_W9_27,W9,9w_1d,15078.0,8992.0,2139.6386,1276.54218,2139.6386,1276.54218,151,239.0,3,Fibroblast2,0.949124093270634
W9_tile_27_cell_482,tile_W9_27,W9,9w_1d,14878.0,7618.0,2111.2426,1081.46166,2111.2426,1081.46166,115,417.0,7,STB,0.355509560958986
W9_tile_27_cell_483,tile_W9_27,W9,9w_1d,16213.0,9193.0,2300.7859,1305.08016,2300.7859,1305.08016,154,242.0,3,Fibroblast2,0.969650634087306
W9_tile_27_cell_488,tile_W9_27,W9,9w_1d,14786.0,8863.0,2098.18044,1258.22676,2098.18044,1258.22676,129,193.0,5,vCTB2,0.410904762266721
W9_tile_27_cell_491,tile_W9_27,W9,9w_1d,14862.0,8883.0,2108.97092,1261.06636,2108.97092,1261.06636,74,131.0,0,vCTB2,0.776635300132318
W9_tile_27_cell_498,tile_W9_27,W9,9w_1d,15573.5,8886.0,2209.98969,1261.4923,2209.98969,1261.4923,92,122.0,4,Fibroblast2,0.549020010552335
W9_tile_27_cell_51,tile_W9_27,W9,9w_1d,15528.0,8990.0,2203.5296,1276.25822,2203.5296,1276.25822,51,86.0,4,Fibroblast2,0.248135284571422
W9_tile_27_cell_519,tile_W9_27,W9,9w_1d,15848.0,8881.5,2248.9632,1260.85339,2248.9632,1260.85339,171,256.0,8,Fibroblast1,0.878606245429942
W9_tile_27_cell_532,tile_W9_27,W9,9w_1d,15785.0,8788.5,2240.01846,1247.64925,2240.01846,1247.64925,140,236.0,8,Fibroblast1,0.916850513380338
W9_tile_27_cell_541,tile_W9_27,W9,9w_1d,15586.0,8236.0,2211.76444,1169.2053,2211.76444,1169.2053,98,522.0,2,STB,0.270111517944221
W9_tile_27_cell_550,tile_W9_27,W9,9w_1d,15732.5,9125.5,2232.56451,1295.49651,2232.56451,1295.49651,82,132.0,4,Fibroblast2,0.268913972060135
W9_tile_27_cell_552,tile_W9_27,W9,9w_1d,15208.0,9067.0,2158.096,1287.19068,2158.096,1287.19068,71,113.0,4,Fibroblast2,0.278724912861816
W9_tile_27_cell_562,tile_W9_27,W9,9w_1d,15843.0,8600.5,2248.2533,1220.95701,2248.2533,1220.95701,84,152.0,0,vCTB2,0.683974570248873
W9_tile_27_cell_574,tile_W9_27,W9,9w_1d,15161.0,8831.0,2151.42294,1253.6834,2151.42294,1253.6834,110,178.0,0,vCTB2,0.397599094202876
W9_tile_27_cell_581,tile_W9_27,W9,9w_1d,15507.0,8268.0,2200.54802,1173.74866,2200.54802,1173.74866,114,602.0,7,STB,0.328492064373838
W9_tile_27_cell_582,tile_W9_27,W9,9w_1d,15629.0,8896.0,2217.86958,1262.9121,2217.86958,1262.9121,110,172.0,3,Fibroblast2,0.649893733607051
W9_tile_27_cell_596,tile_W9_27,W9,9w_1d,15197.0,9159.0,2156.53422,1300.25284,2156.53422,1300.25284,110,175.0,4,Fibroblast2,0.6682240497902
W9_tile_27_cell_610,tile_W9_27,W9,9w_1d,14804.5,8052.5,2100.80707,1143.15197,2100.80707,1143.15197,118,630.0,7,EVT2,0.45277141184138
W9_tile_27_cell_635,tile_W9_27,W9,9w_1d,15219.0,8616.0,2159.65778,1223.1577,2159.65778,1223.1577,98,136.0,0,vCTB2,0.319423001069705
W9_tile_27_cell_639,tile_W9_27,W9,9w_1d,14777.0,7623.5,2096.90262,1082.24255,2096.90262,1082.24255,61,98.0,2,vCTB2,0.352757360039051
W9_tile_27_cell_647,tile_W9_27,W9,9w_1d,16514.0,9064.0,2343.52188,1286.7647399999998,2343.52188,1286.7647399999998,62,80.0,8,Fibroblast1,0.371549966137514
W9_tile_27_cell_654,tile_W9_27,W9,9w_1d,14887.0,7890.0,2112.52042,1120.08022,2112.52042,1120.08022,113,576.0,7,STB,0.46495461612372
W9_tile_27_cell_656,tile_W9_27,W9,9w_1d,16217.0,8991.5,2301.35382,1276.47119,2301.35382,1276.47119,94,128.0,8,Fibroblast1,0.652769365413178
W9_tile_27_cell_665,tile_W9_27,W9,9w_1d,15694.0,8230.0,2227.09828,1168.35342,2227.09828,1168.35342,75,325.0,2,vCTB2,0.454683645685876
W9_tile_27_cell_67,tile_W9_27,W9,9w_1d,15423.0,8888.0,2188.6217,1261.77626,2188.6217,1261.77626,299,704.0,3,Fibroblast2,0.888152324561154
W9_tile_27_cell_680,tile_W9_27,W9,9w_1d,15632.0,9172.0,2218.29552,1302.09858,2218.29552,1302.09858,94,127.0,4,Fibroblast2,0.428058280359329
W9_tile_27_cell_690,tile_W9_27,W9,9w_1d,15599.0,8779.0,2213.61018,1246.30044,2213.61018,1246.30044,155,253.0,8,Fibroblast1,0.807552845213429
W9_tile_27_cell_704,tile_W9_27,W9,9w_1d,15539.5,8845.0,2205.16237,1255.67112,2205.16237,1255.67112,61,90.0,4,EVT2,0.258814057167859
W9_tile_27_cell_727,tile_W9_27,W9,9w_1d,15670.0,8579.0,2223.69076,1217.90444,2223.69076,1217.90444,78,134.0,0,vCTB2,0.654576833832731
W9_tile_27_cell_737,tile_W9_27,W9,9w_1d,16287.0,8796.0,2311.29242,1248.7141,2311.29242,1248.7141,50,85.0,0,vCTB2,0.758746148289109
W9_tile_27_cell_743,tile_W9_27,W9,9w_1d,15575.0,8572.5,2210.20266,1216.98157,2210.20266,1216.98157,53,80.0,0,vCTB2,0.680566081594941
