"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significance"
"WFDC1",0.0203213447277693,1.61297687689075,0.109,0.047,1,"Not Significant"
"DSTYK",6.25716039421618e-05,1.61143471208235,0.223,0.078,1,"Not Significant"
"PDE7B",0.0532015868102907,1.61143471208235,0.104,0.052,1,"Not Significant"
"PARD3B",0.042204887245634,1.60932704912036,0.373,0.326,1,"Not Significant"
"CD320",0.0277759730496514,-1.60665757182048,0.088,0.155,1,"Not Significant"
"STOX2",0.000139147739240795,1.60039254129076,0.161,0.041,1,"Not Significant"
"RSPO3",0.000784041366964772,1.59946207041627,0.15,0.047,1,"Not Significant"
"SBNO2",0.000128269906171646,1.58496250072116,0.161,0.041,1,"Not Significant"
"KITLG",0.000179500134215932,1.58496250072116,0.13,0.026,1,"Not Significant"
"VCAM1",0.000521255946763437,1.58496250072116,0.109,0.021,1,"Not Significant"
"OXA1L",0.00081596998554064,1.58496250072116,0.14,0.041,1,"Not Significant"
"AC073167.1",0.000864488503145902,1.58496250072116,0.13,0.036,1,"Not Significant"
"SAT2",0.00158486202980499,1.58496250072116,0.14,0.047,1,"Not Significant"
"LINC01588",0.00159192528707285,-1.58496250072116,0.057,0.155,1,"Not Significant"
"ACAA1",0.00169750080502636,1.58496250072116,0.14,0.047,1,"Not Significant"
"CDC42EP3",0.00187735157675774,1.58496250072116,0.114,0.031,1,"Not Significant"
"MAN1B1",0.00304311448829736,1.58496250072116,0.124,0.041,1,"Not Significant"
"KCTD18",0.0058443396066645,1.58496250072116,0.109,0.036,1,"Not Significant"
"GFOD2",5.50623750931174e-05,-1.58496250072116,0.114,0.269,1,"Not Significant"
"STRA6",6.35531856490223e-05,-1.58496250072116,0.109,0.264,1,"Not Significant"
"DNAJC24",7.67970835872755e-05,1.58496250072116,0.249,0.098,1,"Not Significant"
"TRIM71",0.000175474356750683,-1.58496250072116,0.041,0.155,1,"Not Significant"
"PGS1",0.000203435648786009,1.58496250072116,0.228,0.093,1,"Not Significant"
"HMGCS1",0.000216099998006775,1.58496250072116,0.171,0.052,1,"Not Significant"
"MAP2K6",0.000736422879791871,1.58496250072116,0.135,0.036,1,"Not Significant"
"FAM227B",0.000813093403300518,1.58496250072116,0.155,0.052,1,"Not Significant"
"FYCO1",0.00100186331562065,1.58496250072116,0.13,0.036,1,"Not Significant"
"ARHGAP19",0.00155543138318484,1.58496250072116,0.124,0.036,1,"Not Significant"
"MANEA",0.00311811616050953,1.58496250072116,0.124,0.041,1,"Not Significant"
"ZNF624",0.00311811616050953,1.58496250072116,0.124,0.041,1,"Not Significant"
"AC008735.2",0.00469724428505737,1.58496250072116,0.119,0.041,1,"Not Significant"
"FBXO10",0.00498835088775852,1.58496250072116,0.155,0.067,1,"Not Significant"
"ICAM1",0.00896675612078585,1.58496250072116,0.119,0.047,1,"Not Significant"
"BLM",0.00927654697893142,1.58496250072116,0.104,0.036,1,"Not Significant"
"PLCB4",0.00230558076044136,1.56634682255381,0.104,0.026,1,"Not Significant"
"GAS2L3",0.000108185594455957,1.56241993207007,0.28,0.13,1,"Not Significant"
"HMOX1",9.98583670576836e-05,1.56071495447448,0.145,0.031,1,"Not Significant"
"AC092131.1",0.000673825489742707,1.56071495447448,0.135,0.036,1,"Not Significant"
"MIR222HG",0.0140642306280757,1.56071495447448,0.197,0.114,1,"Not Significant"
"RNLS",0.00914605106242186,1.55799545312089,0.135,0.057,1,"Not Significant"
"BRCA1",0.000232462364631842,1.55639334852439,0.171,0.052,1,"Not Significant"
"ITGB4",0.00547321971931009,-1.55639334852439,0.057,0.14,1,"Not Significant"
"APOL6",8.40443487411461e-05,1.55639334852438,0.176,0.047,1,"Not Significant"
"PPP5C",0.000818890719810366,1.55019708256048,0.171,0.062,1,"Not Significant"
"CTPS2",0.00390926062961232,1.55019708256048,0.145,0.057,1,"Not Significant"
"TOPBP1",0.000102583437805055,1.54889324601363,0.254,0.104,1,"Not Significant"
"ELOA",0.00067267784131811,1.54748779530249,0.166,0.057,1,"Not Significant"
"ZBTB34",0.00134561477687264,1.54748779530249,0.15,0.052,1,"Not Significant"
"ESR2",0.00331860703016569,-1.54748779530249,0.109,0.212,1,"Not Significant"
"ZGRF1",0.00554567823584913,1.54748779530249,0.14,0.057,1,"Not Significant"
"CMTM4",0.00607575438956619,1.54748779530249,0.181,0.088,1,"Not Significant"
"UPP1",0.000209455870985233,-1.54596836910529,0.098,0.233,1,"Not Significant"
"AC083870.1",5.47241819508163e-05,1.54543413653452,0.238,0.088,1,"Not Significant"
"GTF2H2",0.000277108899657328,1.54432051622381,0.161,0.047,1,"Not Significant"
"AC073475.1",0.00472886946924891,1.5405683813627,0.104,0.031,1,"Not Significant"
"FAM174A",0.00773879150822416,1.5405683813627,0.114,0.041,1,"Not Significant"
"GJA1",0.00122127466873858,1.53951952995999,0.192,0.083,1,"Not Significant"
"ZNF519",0.000511203042442549,1.53605290024021,0.119,0.026,1,"Not Significant"
"FRRS1",0.000545930360447404,1.53605290024021,0.192,0.073,1,"Not Significant"
"TGIF2",0.00312784981670838,1.53605290024021,0.124,0.041,1,"Not Significant"
"NIPAL3",0.0176956407776572,1.53605290024021,0.104,0.041,1,"Not Significant"
"ZNF426",0.000740118700443029,1.53051471669878,0.124,0.031,1,"Not Significant"
"DHX16",0.00118641657699862,1.53051471669878,0.119,0.031,1,"Not Significant"
"MTERF4",0.00246907160191295,1.53051471669878,0.119,0.036,1,"Not Significant"
"TAF4B",0.000111812107180624,-1.52892846580683,0.088,0.233,1,"Not Significant"
"AC095032.1",0.00218390685841727,-1.52356195605701,0.026,0.104,1,"Not Significant"
"SLC9A6",0.0059680452687933,1.52356195605701,0.109,0.036,1,"Not Significant"
"PDK3",6.15458174269461e-05,1.52356195605701,0.285,0.124,1,"Not Significant"
"RRN3",0.000238615035088679,1.52356195605701,0.187,0.062,1,"Not Significant"
"HAAO",0.000935663910488172,1.52356195605701,0.104,0.021,1,"Not Significant"
"KCNQ1OT1",0.000297684815467136,1.52183452215569,0.539,0.42,1,"Not Significant"
"AC004943.2",0.000429533642413251,1.51937415909358,0.13,0.031,1,"Not Significant"
"POLG2",0.000537925066616664,1.51937415909358,0.176,0.062,1,"Not Significant"
"RACGAP1",0.00201355561009454,1.51937415909358,0.13,0.041,1,"Not Significant"
"ITGA4",0.0144236071181305,1.51937415909358,0.114,0.047,1,"Not Significant"
"GLE1",9.75762979307831e-05,1.51457317282976,0.181,0.052,1,"Not Significant"
"C5orf66",0.000845543383337921,1.51457317282976,0.14,0.041,1,"Not Significant"
"EIF1B-AS1",0.00424713750971664,1.51457317282976,0.114,0.036,1,"Not Significant"
"KLHL3",0.0386029277219412,-1.51457317282976,0.057,0.114,1,"Not Significant"
"AC022150.4",0.000369611621626347,-1.50901364748786,0.052,0.166,1,"Not Significant"
"AC084198.2",0.000454749453224828,1.50901364748786,0.155,0.047,1,"Not Significant"
"FAM92A",0.000926932317476241,1.50901364748786,0.14,0.041,1,"Not Significant"
"CNEP1R1",0.00135374321282295,1.50901364748786,0.15,0.052,1,"Not Significant"
"NUP210",0.00173863479765986,1.50901364748786,0.14,0.047,1,"Not Significant"
"GMFG",0.00202959713105854,1.50901364748786,0.145,0.052,1,"Not Significant"
"DCP1B",0.0142191043958782,1.50901364748786,0.114,0.047,1,"Not Significant"
"KLHL12",0.000285111946799184,1.50250034052918,0.161,0.047,1,"Not Significant"
"IRF3",0.000447973040496287,1.50250034052918,0.155,0.047,1,"Not Significant"
"CALML4",0.00108536029905135,1.50250034052918,0.145,0.047,1,"Not Significant"
"PHLPP2",0.00317505927709693,1.50250034052918,0.124,0.041,1,"Not Significant"
"ZSWIM5",0.0208290522322012,-1.50250034052918,0.047,0.109,1,"Not Significant"
"ADCY9",6.78775836754663e-05,1.50250034052918,0.218,0.073,1,"Not Significant"
"IPO9-AS1",0.00214700408296153,1.50250034052918,0.166,0.067,1,"Not Significant"
"MMD",0.000192671224421872,-1.50250034052918,0.104,0.244,1,"Not Significant"
"TNRC6C",0.000320628784203852,1.50250034052918,0.135,0.031,1,"Not Significant"
"AP3M2",0.000911712600976563,1.50250034052918,0.14,0.041,1,"Not Significant"
"COL1A1",0.0503778778654287,1.50089823593268,0.29,0.233,1,"Not Significant"
"ACOX1",0.000144920741764329,1.49880585697144,0.233,0.093,1,"Not Significant"
"GOLGA8B",0.00134167386193904,1.49476469174958,0.135,0.041,1,"Not Significant"
"GPR155",0.00192087661867673,1.49476469174958,0.114,0.031,1,"Not Significant"
"UNKL",0.0108927935249473,-1.49476469174958,0.052,0.124,1,"Not Significant"
"BANK1",0.130519758378643,-1.49476469174958,0.078,0.119,1,"Not Significant"
"ADGRL2",0.00767926914106292,1.49353947295756,0.192,0.098,1,"Not Significant"
"MMP16",0.000839081425920324,1.49304001128012,0.14,0.041,1,"Not Significant"
"ABCD4",5.74095103960608e-05,1.49185309632967,0.202,0.062,1,"Not Significant"
"DBNL",9.31019510770452e-05,1.48542682717024,0.181,0.052,1,"Not Significant"
"USP1",0.0024312732948337,1.48542682717024,0.119,0.036,1,"Not Significant"
"LYRM7",0.0177440131418793,1.48542682717024,0.104,0.041,1,"Not Significant"
"COL4A2",0.0202407124856057,1.48499559266071,0.44,0.409,1,"Not Significant"
"NT5DC3",6.88451728587428e-05,-1.48308288670194,0.15,0.311,1,"Not Significant"
"SLC9A8",5.18040615443684e-05,1.48186900775705,0.285,0.124,1,"Not Significant"
"GANC",0.0082620553597154,1.47999294111961,0.15,0.067,1,"Not Significant"
"DDX31",0.000190201080144035,1.47804729680464,0.181,0.057,1,"Not Significant"
"C11orf65",0.00627387709863003,1.47804729680464,0.14,0.057,1,"Not Significant"
"AC007364.1",9.88911310414204e-05,1.47804729680464,0.187,0.057,1,"Not Significant"
"LINC00571",0.000141982501464914,-1.47681369686553,0.187,0.337,1,"Not Significant"
"PRMT1",0.0019282154379121,1.47393118833241,0.114,0.031,1,"Not Significant"
"AC104365.1",0.00611159640116484,1.47393118833241,0.109,0.036,1,"Not Significant"
"KIF9-AS1",8.8714761584636e-05,1.47393118833241,0.197,0.062,1,"Not Significant"
"AC063944.1",0.00011519280012437,-1.47130571892559,0.067,0.202,1,"Not Significant"
"EIPR1",0.000412017640214245,1.47130571892559,0.223,0.093,1,"Not Significant"
"FERMT3",0.00139397799804352,1.46948528330122,0.15,0.052,1,"Not Significant"
"ARL17A",0.00161816070391327,1.46948528330122,0.155,0.057,1,"Not Significant"
"NOS1AP",0.00276619766527207,1.46948528330122,0.109,0.031,1,"Not Significant"
"FLVCR1",0.00419110954812834,1.46948528330122,0.13,0.047,1,"Not Significant"
"MTHFD2L",0.0066774212729899,1.46948528330122,0.124,0.047,1,"Not Significant"
"PIM3",0.0134904489709495,-1.46948528330122,0.062,0.135,1,"Not Significant"
"ROBO1",0.0102875382493406,1.46814883573841,0.316,0.228,1,"Not Significant"
"KIAA0753",5.20004294953223e-05,1.4671260104273,0.187,0.052,1,"Not Significant"
"AP001347.1",0.00523604382167877,1.46566357234881,0.15,0.062,1,"Not Significant"
"AC079380.1",0.000114504129453934,1.46340052084024,0.135,0.026,1,"Not Significant"
"BRAT1",0.000143406515465589,1.4594316186373,0.161,0.041,1,"Not Significant"
"COX18",0.00135995950624492,1.4594316186373,0.15,0.052,1,"Not Significant"
"CHMP2A",0.00135995950624492,1.4594316186373,0.15,0.052,1,"Not Significant"
"DARS2",0.00473458559838505,1.4594316186373,0.135,0.052,1,"Not Significant"
"FOSL2",0.000121585539167502,1.4594316186373,0.202,0.067,1,"Not Significant"
"MPPE1",0.00222177393200463,1.4594316186373,0.104,0.026,1,"Not Significant"
"CETN3",0.00475603638563753,1.4594316186373,0.104,0.031,1,"Not Significant"
"COASY",0.00698534480267244,-1.4594316186373,0.083,0.171,1,"Not Significant"
"DZIP3",0.000152708999963358,1.4594316186373,0.176,0.052,1,"Not Significant"
"DDR2",0.0048481740972289,1.4594316186373,0.135,0.052,1,"Not Significant"
"EHD1",0.0113089758005973,-1.4594316186373,0.067,0.145,1,"Not Significant"
"METTL14",0.000100208154536951,1.4537179674429,0.233,0.088,1,"Not Significant"
"TEX2",8.41522502303519e-05,1.45251220469751,0.212,0.073,1,"Not Significant"
"SERPINE2",0.0357034442338901,1.45131288567039,0.311,0.238,1,"Not Significant"
"AC124947.1",0.000453236152905498,-1.45066140900957,0.047,0.155,1,"Not Significant"
"CATSPERE",0.00441373569273646,1.45066140900956,0.104,0.031,1,"Not Significant"
"SUGP1",0.00110633847849735,1.44745897697122,0.145,0.047,1,"Not Significant"
"EPM2A",0.00155483146614457,1.44745897697122,0.187,0.078,1,"Not Significant"
"UBQLN2",0.00217368717188896,1.44745897697122,0.13,0.041,1,"Not Significant"
"SLC8A1-AS1",0.00254831974686567,1.44745897697122,0.119,0.036,1,"Not Significant"
"LINC02228",0.00417217950405779,1.44745897697122,0.114,0.036,1,"Not Significant"
"ALDH2",0.0125365895847083,1.44745897697122,0.109,0.041,1,"Not Significant"
"ATP6V0A2",0.000422574782741962,1.4447848426729,0.181,0.062,1,"Not Significant"
"AC116049.2",0.00794564364231518,1.44294349584873,0.13,0.052,1,"Not Significant"
"PPT1",4.63498296845848e-05,1.44057259138598,0.166,0.036,1,"Not Significant"
"ACOX3",6.64128326239449e-05,-1.4374053123073,0.114,0.269,1,"Not Significant"
"MTFMT",4.66029690665816e-05,1.43609911480667,0.212,0.067,1,"Not Significant"
"ERBB3",0.00137658424754991,-1.43609911480667,0.062,0.166,1,"Not Significant"
"DAB1",0.0150330684228494,1.43609911480667,0.135,0.062,1,"Not Significant"
"BBS2",0.00105547393144554,1.43295940727611,0.13,0.036,1,"Not Significant"
"FAM76A",0.00328067526980243,1.43295940727611,0.124,0.041,1,"Not Significant"
"ODC1",0.00401723260841804,1.43295940727611,0.13,0.047,1,"Not Significant"
"NLRC5",0.00941430346669294,1.43295940727611,0.119,0.047,1,"Not Significant"
"TUFT1",0.0311284754822537,-1.43295940727611,0.047,0.104,1,"Not Significant"
"LUM",0.00559496610791766,1.43063435432986,0.202,0.104,1,"Not Significant"
"GSTA3",0.00137207289010384,-1.42884329880387,0.041,0.135,1,"Not Significant"
"GPR89B",0.00166894861070724,1.42884329880387,0.155,0.057,1,"Not Significant"
"NR4A2",0.00506867824328467,1.42884329880387,0.135,0.052,1,"Not Significant"
"DOCK5",0.917966494631847,1.42884329880387,0.394,0.492,1,"Not Significant"
"GRAMD4",0.000191853842441244,1.4262647547021,0.197,0.067,1,"Not Significant"
"ZC3H7B",0.00114817148481901,1.4262647547021,0.181,0.073,1,"Not Significant"
"ADAMTS1",0.000538490077766421,1.42449782852791,0.228,0.098,1,"Not Significant"
"BAZ1A",4.77349134385514e-05,1.42146376843828,0.378,0.212,1,"Not Significant"
"CENPF",0.00349104279694431,1.42084312096005,0.14,0.052,1,"Not Significant"
"DNPEP",0.000739263861791217,1.41503749927884,0.15,0.047,1,"Not Significant"
"MKRN2",0.0021030561077676,1.41503749927884,0.13,0.041,1,"Not Significant"
"ZNF891",0.00618336499310161,1.41503749927884,0.124,0.047,1,"Not Significant"
"ZNF346",0.0110005582130631,1.41503749927884,0.124,0.052,1,"Not Significant"
"ZSCAN30",0.000254259907484713,1.41503749927884,0.187,0.062,1,"Not Significant"
"TMCO1",0.000426150548259139,1.41503749927884,0.202,0.078,1,"Not Significant"
"PAQR7",0.00154709894904533,-1.41503749927884,0.067,0.171,1,"Not Significant"
"RBM12",0.00386524747223556,1.41503749927884,0.166,0.073,1,"Not Significant"
"ADAMTSL1",0.0105648096582009,-1.41503749927884,0.088,0.176,1,"Not Significant"
"TFB1M",0.000144901893638525,1.40717538150587,0.228,0.088,1,"Not Significant"
"AL359220.1",0.00074735940483369,-1.40717538150587,0.073,0.187,1,"Not Significant"
"NEPRO",0.000124825637845535,1.40439025507934,0.187,0.057,1,"Not Significant"
"CCDC80",0.000334916920358742,1.40439025507934,0.135,0.031,1,"Not Significant"
"NBPF12",0.000733134824293624,1.40439025507934,0.181,0.067,1,"Not Significant"
"ARHGEF18",0.00262077021779269,1.40439025507934,0.171,0.073,1,"Not Significant"
"AC131571.1",0.00329585707960438,1.40439025507934,0.155,0.062,1,"Not Significant"
"CORO1A",0.00024725225827395,1.40209844357135,0.145,0.036,1,"Not Significant"
"PLRG1",0.000745019675595968,1.40209844357135,0.166,0.057,1,"Not Significant"
"ZBTB4",0.00500866923155053,1.40209844357135,0.135,0.052,1,"Not Significant"
"ATP6V1E2",0.00966190594645533,-1.40209844357135,0.062,0.14,1,"Not Significant"
"TMEM38B",0.0399374368430014,-1.40209844357135,0.057,0.114,1,"Not Significant"
"PART1",0.00651894989633348,-1.40209844357135,0.047,0.124,1,"Not Significant"
"TEAD1",0.891690293566646,1.40096231406712,0.389,0.482,1,"Not Significant"
"SF3A1",0.00222704891869366,1.39854937649027,0.13,0.041,1,"Not Significant"
"MAMDC2-AS1",0.0096431925690253,1.39854937649027,0.104,0.036,1,"Not Significant"
"AKTIP",0.0111779648490959,-1.39854937649027,0.052,0.124,1,"Not Significant"
"LINC02616",0.0214043144161615,-1.39854937649027,0.047,0.109,1,"Not Significant"
"TNFRSF12A",0.023371961599038,-1.39854937649027,0.052,0.114,1,"Not Significant"
"GLMN",0.000605295665874197,1.39689015256858,0.259,0.13,1,"Not Significant"
"IPO5",0.000147958919855679,1.39592867633114,0.202,0.067,1,"Not Significant"
"ASB7",0.000240253965293126,1.39592867633114,0.202,0.073,1,"Not Significant"
"CORO7",0.000451628877709095,1.39592867633114,0.202,0.078,1,"Not Significant"
"TMEM192",0.000498365474253578,1.39592867633114,0.192,0.073,1,"Not Significant"
"STX11",0.00484686174495841,-1.39231742277876,0.031,0.104,1,"Not Significant"
"TMEM70",0.00966564824296192,1.39231742277876,0.104,0.036,1,"Not Significant"
"DKC1",0.00966564824296192,1.39231742277876,0.104,0.036,1,"Not Significant"
"FAM118B",0.00076868717908506,1.39231742277876,0.166,0.057,1,"Not Significant"
"HGF",0.0208412242391369,1.39231742277876,0.373,0.295,1,"Not Significant"
"TPD52L1",0.0225221145734065,-1.39231742277876,0.062,0.13,1,"Not Significant"
"PACS2",0.000383082313896368,1.39231742277876,0.238,0.104,1,"Not Significant"
"LINC01205",0.00610421681259484,-1.38994651831601,0.073,0.161,1,"Not Significant"
"CXorf38",0.000278866863837859,1.3890422907459,0.228,0.093,1,"Not Significant"
"SDC2",0.000590251783619886,1.3890422907459,0.145,0.041,1,"Not Significant"
"ACADVL",0.000449349999998133,-1.38827058971606,0.124,0.259,1,"Not Significant"
"ZNF780A",0.00495991461978681,1.38702312310925,0.135,0.052,1,"Not Significant"
"MINPP1",0.0118783855513497,1.38702312310925,0.124,0.052,1,"Not Significant"
"HAND2",0.000646281365236439,1.38466385023533,0.176,0.062,1,"Not Significant"
"RAB38",0.00660633417540786,1.38466385023533,0.145,0.062,1,"Not Significant"
"PXK",0.000147710833375896,1.38391498178306,0.311,0.155,1,"Not Significant"
"SLC16A4",0.000183367470183259,-1.38187063534364,0.124,0.269,1,"Not Significant"
"HMGCR",0.00319875597971039,1.37851162325373,0.155,0.062,1,"Not Significant"
"RORA-AS1",0.0177933849848094,1.37851162325373,0.104,0.041,1,"Not Significant"
"PTCD2",0.0304450724188023,1.37851162325373,0.104,0.047,1,"Not Significant"
"KMT5A",9.28071721030032e-05,1.37851162325373,0.212,0.073,1,"Not Significant"
"GAREM1",0.00429655998249689,-1.3743955147815,0.114,0.218,1,"Not Significant"
"WHAMM",0.000162916808076204,1.37345839552744,0.223,0.083,1,"Not Significant"
"KIF20B",0.00199309068224923,1.37345839552744,0.181,0.078,1,"Not Significant"
"ELP1",0.0140930136794522,1.37345839552744,0.181,0.098,1,"Not Significant"
"SCCPDH",0.00177709791721818,-1.37345839552744,0.166,0.28,1,"Not Significant"
"NUP43",0.000104806986717955,1.37196877738696,0.181,0.052,1,"Not Significant"
"ALOX12-AS1",0.000219613241722789,1.37196877738696,0.187,0.062,1,"Not Significant"
"RGPD2",0.000417399809681094,-1.37196877738696,0.078,0.202,1,"Not Significant"
"AGBL4",0.0185588819088039,1.37196877738696,0.119,0.052,1,"Not Significant"
"PACC1",0.000426699841068268,1.36923380966572,0.14,0.036,1,"Not Significant"
"ZNF41",0.00277205433561262,1.36923380966572,0.135,0.047,1,"Not Significant"
"RDH10",0.00500088907981311,1.36923380966572,0.135,0.052,1,"Not Significant"
"ZFYVE27",0.0118874724681404,1.36923380966572,0.124,0.052,1,"Not Significant"
"RNF34",0.000181870405980936,1.36923380966572,0.223,0.083,1,"Not Significant"
"ARHGEF10",0.00028295492675131,1.36923380966572,0.207,0.078,1,"Not Significant"
"DNM3OS",0.000462360801402817,1.36923380966572,0.166,0.052,1,"Not Significant"
"FKBP10",0.00654410556520228,1.36923380966572,0.109,0.036,1,"Not Significant"
"RUSC2",0.00100397221845364,1.36678233067162,0.192,0.078,1,"Not Significant"
"PPP6R1",0.000149999560627133,1.36257007938471,0.161,0.041,1,"Not Significant"
"ZNF433-AS1",0.000226302554864316,1.36257007938471,0.244,0.104,1,"Not Significant"
