"cell","orig.ident","nCount_RNA_raw","nFeature_RNA_raw","sample_id","gestational_week","tile","sample","sample_stage","x_pixel","y_pixel","x_um","y_um","x","y","n_genes","n_counts","leiden","predicted.celltype","predicted.celltype.score","week","spatial_x_use","spatial_y_use","celltype_author","predicted.id","prediction.score.max","celltype_final_conservative","celltype_final_source","celltype_final_refined","celltype_refined_source","lineage_EVT","lineage_vCTB","lineage_STB","lineage_Endothelial","lineage_Fibroblast","lineage_Macrophage","lineage_NK","celltype_lineage_rescue","lineage_score_max","lineage_label_max","niche_cluster","dataset","permissiveness_global","permissiveness_global_pct","label"
"W8-2_W8-2_tile_10_cell_594","W8-2",206,99,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",6374.5,9879,905.05151,1402.62042,905.05151,1402.62042,99,206,11,"EVT2",0.348348044980666,8,905.05151,1402.62042,"EVT2","EVT2",0.348348044980666,"EVT2","author","EVT2","author",-1.05830645449665,0.828046333813514,-0.513975847336812,0.320732613704827,2.64515065151655,-0.370002587928867,-0.0791655215733199,NA,2.64515065151655,"Fibroblast","N5","starmap",-1.73518936802857,0.139638817949653,"EVT2"
"W8-2_W8-2_tile_10_cell_600","W8-2",271,166,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",5659,9363,803.46482,1329.35874,803.46482,1329.35874,166,271,5,"vCTBp",0.308600566727784,8,803.46482,1329.35874,"vCTBp","vCTBp",0.308600566727784,"vCTBp","author","vCTBp","author",-1.37151254919767,2.00896470804303,-0.640255428750709,-0.28058604733921,-3.38098433386749,-0.861585946881938,-0.132884518562399,NA,2.00896470804303,"vCTB","N4","starmap",-1.68384286155433,0.149945275446917,"vCTBp"
"W8-2_W8-2_tile_10_cell_667","W8-2",192,137,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",5649.5,9260.5,802.11601,1314.80579,802.11601,1314.80579,137,192,5,"unknown3",0.315796987203561,8,802.11601,1314.80579,"unknown3","unknown3",0.315796987203561,"unknown3","author","unknown3","author",0.112484983750957,-1.74151567248541,-0.761542219174325,-0.044861000258307,-3.96518916737297,24.2701138869606,1.98261087996555,NA,24.2701138869606,"Macrophage","N4","starmap",-1.85909897122388,0.108354615103977,"unknown3"
"W8-2_W8-2_tile_10_cell_898","W8-2",105,92,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",6543,11051,928.97514,1569.02098,928.97514,1569.02098,92,105,0,"EVT2",0.298109999706366,8,928.97514,1569.02098,"EVT2","EVT2",0.298109999706366,"EVT2","author","EVT2","author",-1.18184330730487,1.17282880796308,-0.487227906356124,0.200206468179668,2.02764483809848,-0.417645637419295,-0.0802383908183986,NA,2.02764483809848,"Fibroblast","N5","starmap",-2.21847837722727,0.0394016782196279,"EVT2"
"W8-2_W8-2_tile_10_cell_906","W8-2",96,69,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",6320.5,10941,897.38459,1553.40318,897.38459,1553.40318,69,96,4,"Fibroblast1",0.202657681061655,8,897.38459,1553.40318,"Fibroblast1","Fibroblast1",0.202657681061655,"Fibroblast1","author","Fibroblast1","author",-1.1072906683882,0.970635544762915,-0.567228146207864,0.306097288306371,3.31126938056177,-0.345392314694695,-0.0779827662368323,NA,3.31126938056177,"Fibroblast","N5","starmap",-1.74972412380805,0.135534476468442,"Fibroblast1"
"W8-2_W8-2_tile_10_cell_918","W8-2",208,108,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",6188.5,10006,878.64323,1420.65188,878.64323,1420.65188,108,208,11,"EVT2",0.309707286720418,8,878.64323,1420.65188,"EVT2","EVT2",0.309707286720418,"EVT2","author","EVT2","author",-1.65154966664951,-2.25722492178603,-1.04686930148027,-0.247807235178729,-4.10571914934807,-0.21685456188634,0.29279117240645,NA,0.29279117240645,"NK","N5","starmap",-2.04474688464541,0.0672199927033929,"EVT2"
"W8-2_W8-2_tile_10_cell_922","W8-2",178,99,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",5950.5,9980,844.85199,1416.9604,844.85199,1416.9604,99,178,0,"vCTB2",0.400305397331943,8,844.85199,1416.9604,"vCTB2","vCTB2",0.400305397331943,"vCTB2","author","vCTB2","author",-1.47742810871413,0.724286093136826,-0.534149735571763,0.339045710794958,3.44365863014493,-0.312233374638743,-0.0787586530942054,NA,3.44365863014493,"Fibroblast","N2","starmap",-2.34639288878855,0.0243524261218533,"vCTB2"
"W8-2_W8-2_tile_10_cell_924","W8-2",209,103,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",5858,9976,831.71884,1416.39248,831.71884,1416.39248,103,209,2,"EVT2",0.219488452891682,8,831.71884,1416.39248,"EVT2","EVT2",0.219488452891682,"EVT2","author","EVT2","author",-1.65752831817952,-2.11938215095434,-0.969844302565788,-0.181199210460714,-3.79811226908035,-0.332671060213045,0.445907403996878,NA,0.445907403996878,"NK","N2","starmap",-2.02616586506382,0.0705034658883619,"EVT2"
"W8-2_W8-2_tile_10_cell_933","W8-2",163,81,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",5587,9903,793.24226,1406.02794,793.24226,1406.02794,81,163,2,"STB",0.27282012543718,8,793.24226,1406.02794,"STB","STB",0.27282012543718,"STB","author","STB","author",-1.66838700293113,-2.15096249706678,-0.977619295168237,-0.168849024011169,-3.84699932448449,-0.366020411458317,0.546243531297092,NA,0.546243531297092,"NK","N2","starmap",-2.3210025634079,0.0262677854797519,"STB"
"W8-2_W8-2_tile_10_cell_943","W8-2",300,175,"W8-2",8,"tile_W8-2_10","W8-2","8w_2d",6419,9672,911.36962,1373.23056,911.36962,1373.23056,175,300,5,"vCTB2",0.303894894072868,8,911.36962,1373.23056,"vCTB2","vCTB2",0.303894894072868,"vCTB2","author","vCTB2","author",-1.47288039023085,0.800996537913615,-0.698096378711824,-0.306299427877142,-3.36934828866491,-0.819376707442266,-0.146305479968112,NA,0.800996537913615,"vCTB","N5","starmap",-1.70909382497203,0.145567311200292,"vCTB2"
