gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
AL161663.1,0.008869155538480498,0.28982819688895667,0.067,0.103,1
AL365295.2,0.18884560229056735,0.2878662081268102,0.209,0.181,1
LINC02352,8.207410143778491e-4,0.2871868025774935,0.247,0.178,1
AP000662.1,0.8471566496612843,0.2868564332579928,0.806,0.595,1
GRIN2B,0.0012981008791406962,0.2868062126398847,0.116,0.172,1
AC107208.1,0.3305939862590811,0.2849957937399985,0.165,0.193,1
SLC5A2,0.03277403606413902,0.2849788584464559,0.165,0.123,1
POM121C,0.0033829897593206752,0.2848071435254629,1,0.813,1
AL121929.2,0.0013478308264984033,0.28399152133561234,0.376,0.295,1
AC103957.2,0.035855920776979085,0.2838877981267789,0.1,0.072,1
AC107214.1,0.12008629696925012,0.2833781246561786,0.768,0.599,1
GBX2,0.19480719993161016,0.28325519877024696,0.111,0.128,1
NDUFAF5,0.00588146851045469,0.28322846237910326,0.998,0.711,1
TSPAN33,0.04504935458510942,0.2826592641366288,0.258,0.216,1
CD209,2.1429429957861557e-4,0.28253218380403133,0.116,0.066,1
RSPO1,0.2881196366427924,0.28228140179021377,0.089,0.106,1
SLC10A6,0.5195284431690093,0.2820601797377025,0.136,0.123,1
AC093879.1,0.02020011821970489,0.2815483503771521,0.31,0.259,1
AC007285.1,0.006843898544919518,0.2813302771794195,0.448,0.369,1
LINC02362,0.04912098763412931,0.2811463934393936,0.425,0.378,1
AP003464.1,0.01989064070571556,0.28061340212607533,0.116,0.155,1
ABCB9,2.4116007077076897e-4,0.28059539117620735,0.973,0.878,1
AL132656.2,0.9027599510768536,0.2804598793564894,0.234,0.221,1
AC027307.2,0.04252807201074667,0.28024604533623343,0.339,0.28,1
AL391001.1,0.09403071169006663,0.27988141330574656,0.171,0.201,1
AL121972.1,0.2818066468804007,0.27975444261107096,0.227,0.209,1
ANKRD30B,0.26047900419820275,0.27832894610764036,0.263,0.225,1
AC016705.2,0.7577525364033743,0.27832371282330026,0.151,0.138,1
C8orf86,0.7210816163931908,0.2782820548710081,0.14,0.145,1
AC010896.1,0.02176144911185973,0.2780470364769272,0.276,0.347,1
OR3A3,0.15259247709078466,0.2778724406819837,0.125,0.144,1
AL499602.1,4.221204732652176e-5,0.2778479784998886,0.307,0.214,1
HCK,0.007194911550646524,0.2776649389896235,0.287,0.229,1
TSC1,0.001621194386636475,0.27757236113514444,1,0.999,1
PTGIS,0.761221892369052,0.27689411058898017,0.321,0.334,1
PDE4A,0.004841865896420448,0.27673436546336583,0.987,0.802,1
AL021707.7,0.43817818221662147,0.2765405279739106,0.138,0.123,1
AC008883.3,0.009244057002206067,0.276523980655897,0.122,0.169,1
LINC02461,0.02735967204234969,0.27651642396676834,0.078,0.11,1
VPS9D1-AS1,0.4573377702388567,0.2764772470782191,0.129,0.138,1
AC027808.2,3.401158018088823e-5,0.2762708615609899,0.412,0.299,1
AC009313.1,0.05185133771276178,0.2760009583197558,0.241,0.296,1
ADAM33,0.020817178266767617,0.27528038721877635,0.261,0.327,1
AP003392.5,0.05023517443071689,0.27522718927137113,0.131,0.095,1
MEIKIN,0.008001659353158623,0.2750276231447497,0.283,0.233,1
LINC02254,3.1709892684490224e-4,0.27501850056636545,0.238,0.161,1
EGR2,0.18797975027556593,0.27486384801313424,0.465,0.535,1
AL049830.3,0.962924226590959,0.2747673755140845,0.31,0.317,1
TNFAIP8L2,0.0014251520350336232,0.27468433269813275,0.122,0.076,1
RIOX1,0.05291237505136146,0.2744074753121044,0.396,0.344,1
LINC01563,0.9466189381806255,0.27333626004507394,0.138,0.135,1
AC073862.1,2.648095542980646e-4,0.2724170660411307,0.076,0.14,1
LMCD1,0.05313546609534675,0.2721056866683007,0.891,0.796,1
AC004825.2,0.05128657530472338,0.2719043041415947,0.145,0.109,1
HOXC11,4.333712997889043e-5,0.27174851769427555,0.049,0.108,1
DNAJC9-AS1,0.8790974301415733,0.27161140166353626,0.198,0.19,1
AC090993.1,0.7102366856535446,0.2714999722430784,0.163,0.173,1
TMEM63B,0.13546861596148144,0.2711815363972949,1,0.996,1
NDUFV2-AS1,0.0064129760483408625,0.2711199581860475,0.895,0.764,1
AL353689.3,0.5984268759557839,0.27055325131538766,0.274,0.251,1
NABP1,0.16912623404449306,0.270503751645661,1,0.999,1
OSTN,0.6132896440178222,0.2702292259221011,0.209,0.191,1
HOXC5,0.008562088283840358,0.27005497840989356,0.087,0.13,1
KCNJ12,0.013316099377885835,0.2699567704977843,0.138,0.19,1
YIPF3,6.673486703027848e-5,0.2695586969399659,1,0.993,1
HLF,0.1030607180596815,0.26929843223872396,0.087,0.108,1
AL442067.1,4.684642825086548e-4,0.2680265742852672,0.1,0.16,1
LINC02100,1.164636855635292e-4,0.26772672658714214,0.588,0.414,1
AL450338.2,7.457215111333826e-4,0.2674444877524156,0.178,0.112,1
LRRC70,0.14634908636963287,0.2669881879285354,0.281,0.236,1
AL391069.2,0.9199892603655823,0.26690045169662024,0.147,0.142,1
AP000640.2,0.07776592423266658,0.26592628805342056,0.205,0.233,1
CRYM,0.05857151087734282,0.2657818392359754,0.207,0.166,1
CLDN20,0.13624122373782271,0.2643350347418778,0.203,0.23,1
ZNF789,8.956610641933363e-5,0.264092523421382,0.976,0.773,1
USP30,0.16511582208186457,0.2639282508309937,0.98,0.856,1
AC091057.2,0.17743550871183617,0.263529255902502,0.14,0.159,1
H1FX-AS1,0.011574458483782362,0.26254876249409964,0.497,0.381,1
LINC00314,0.08869400247175971,0.2619513473508306,0.114,0.148,1
SPDYC,0.024628428475685398,0.26100110613980654,0.247,0.193,1
NLGN4Y,0.00249154253213562,0.26051039835989487,0.31,0.396,1
MYPN,0.6910202399533687,0.2601868140216448,0.274,0.261,1
AC012404.1,0.7365287590799877,0.2592055368130879,0.154,0.14,1
PFKP,0.7316423211950381,0.2590199174764167,0.982,0.957,1
SYCE3,0.01891867071681012,0.25899784315825247,0.278,0.214,1
TAFA4,0.4500535815018751,0.25837369820864353,0.094,0.101,1
PCDHGA7,0.24998381955883686,0.25799365722904444,0.196,0.207,1
AC008119.1,0.8728019785127803,0.25732064953135936,0.379,0.378,1
PAQR9-AS1,0.5939084573477168,0.25731732091846826,0.252,0.213,1
COL9A1,0.43343194563317555,0.25728963053603415,0.109,0.12,1
AL157834.1,0.32519330611816205,0.25636913139583495,0.183,0.202,1
ERVK3-1,0.3587169862293315,0.2560266879345974,1,0.992,1
INHBA-AS1,0.0025170111999732415,0.25598639699027714,0.156,0.105,1
SLX1A,1.6357113807358452e-4,0.2558132140400895,0.185,0.12,1
AC090739.1,0.013910041402945036,0.2556461201293372,0.452,0.37,1
DIPK1C,0.015122595681248241,0.255453830417669,0.12,0.084,1
AC021074.3,0.20028567814132012,0.25513053339851943,0.114,0.131,1
AF121898.1,6.881557493671068e-4,0.2550476175039753,0.327,0.247,1
SOGA3,0.0023691523393778733,0.25491105419787186,0.089,0.14,1
AC099567.1,0.1313910542026326,0.25460612106205893,0.167,0.134,1
AL031666.2,0.7459151859849171,0.254511260846364,0.167,0.155,1
MRC1,0.8164742480702856,0.253757080862802,0.624,0.49,1
RP9,0.0060097827330801955,0.2529626229484565,0.989,0.94,1
AC025809.1,0.0936968404554764,0.25208121645064363,0.379,0.322,1
AC010329.1,0.4677295483225434,0.25079047877280836,0.151,0.134,1
RABEP2,0.5995475645583666,-0.2500149609762561,1,0.855,1
SETD4,0.014096973249973064,-0.2500884484439405,0.996,0.946,1
TTC21B-AS1,0.7301849948308269,-0.2502153332016812,0.797,0.66,1
KBTBD3,0.20676646826079506,-0.25029610463813246,0.869,0.702,1
BCL7B,4.544521931419165e-4,-0.25031875636389334,1,0.769,1
GOLGA8N,0.0039907016268428885,-0.25065827295178256,0.325,0.374,1
CREG2,0.3584261097644597,-0.2507822543145961,0.165,0.14,1
PSMD1,0.0029023349112435337,-0.251660802866438,1,1,1
C2orf92,0.0650166951019229,-0.2519655971244985,0.693,0.693,1
GPN1,0.0010987434425002779,-0.25205235009766813,0.893,0.954,1
OSBP,0.8290572333900562,-0.2523142497094131,1,1,1
AC100771.2,0.002157078275470075,-0.2525303550895863,0.078,0.123,1
OGFOD1,6.459039571288751e-5,-0.2525971476667528,0.998,0.992,1
CAPNS2,8.258122518242816e-4,-0.25262416151418865,0.174,0.114,1
CANT1,0.20920169856325763,-0.2526922522047763,0.998,0.944,1
RAC2,0.44060328571794244,-0.25269604892665054,0.131,0.148,1
GATAD1,0.010681119282046656,-0.25270083253175524,1,1,1
GAN,0.4316328998807872,-0.2528213428827524,1,0.999,1
MAU2,0.25331899374628697,-0.2528332839936006,1,1,1
PCDHGC5,1.1884541555933097e-4,-0.2534291751877751,0.073,0.139,1
AP002433.2,0.8458729611755578,-0.25365532517331335,0.423,0.405,1
DET1,0.3479165811233913,-0.25366963633735695,0.991,0.753,1
TRAPPC5,0.9321877955925981,-0.2540168938769597,1,1,1
FASTKD2,0.0012091607181490373,-0.254387964011096,1,1,1
SLC9A6,0.05514454218603014,-0.2544547955999712,0.878,0.668,1
AL512343.2,0.23507680220472915,-0.25463707860379525,0.334,0.346,1
NISCH,0.7962678607608623,-0.2548846996420936,1,0.991,1
CNOT9,0.997410557079319,-0.2549280442943569,1,1,1
IL10RB,0.5677285815346143,-0.25503554627643643,1,0.997,1
AC100793.3,0.014725726162281055,-0.2550376627920885,0.301,0.331,1
AGPAT1,0.0053200022480649695,-0.25505606834658856,0.96,0.869,1
RNASEH1,0.8315691454941039,-0.25507384465104277,1,0.775,1
EXOSC9,1.2546519472316186e-4,-0.25513279928042154,0.998,0.919,1
RUNDC1,0.012712205050896519,-0.255253322541487,0.949,0.794,1
XRCC1,0.1548022879437541,-0.25531590104269997,0.973,0.872,1
AL161752.1,0.2773730361123053,-0.2557044153895518,0.218,0.233,1
RPH3A,0.03894338529073399,-0.25583426100849316,0.265,0.213,1
NAALAD2,0.016674015545915473,-0.2561924210004052,0.971,0.686,1
SERTAD2,3.397510369319329e-4,-0.256224607768892,1,1,1
SPAG7,0.15594870447826925,-0.25641257876539586,1,1,1
THOP1,0.006204720012060061,-0.2565057701752296,1,0.999,1
SLC44A4,0.060057372874879826,-0.2565404459690832,0.256,0.289,1
RAB3GAP2,0.0023502213133627836,-0.25658584544293106,1,1,1
STX17,0.03968392914452095,-0.25659825332118213,1,1,1
DKKL1,0.3860137954286897,-0.2566746125705759,0.232,0.239,1
HEBP1,0.38992588890096175,-0.2569507559821518,0.991,0.967,1
HIBCH,0.004857416917414102,-0.25724901904242337,0.996,0.992,1
STK32C,0.05466282939280572,-0.25729788023719546,0.92,0.694,1
ZNF713,0.25830790551944566,-0.2573017510287787,1,0.988,1
SNX8,0.731591815044961,-0.25732266460936215,1,0.995,1
UTP4,0.002823189166784072,-0.2575914983453762,0.996,0.768,1
RNF123,3.518781314317193e-4,-0.25760131773322037,0.998,0.796,1
SACM1L,0.0010860228397803927,-0.25775104257652215,1,1,1
AZIN2,0.005257579702836964,-0.25810421723834587,0.717,0.51,1
C2CD3,0.6968674985534529,-0.25824989551882616,1,0.997,1
RHBDD1,0.003671822271780127,-0.25827257283845184,1,1,1
DDX42,7.952896152113599e-5,-0.25831714337216133,1,1,1
GTF3C1,0.8292376239326568,-0.2590719462516979,1,0.959,1
AC092757.2,0.16010247522795681,-0.25923019703376227,0.388,0.313,1
NOL8,0.5258145898949413,-0.25944908399880307,1,1,1
HIVEP1,0.02204851394772538,-0.2595081070205518,1,1,1
MBLAC1,0.09891306324950164,-0.2595572967441413,0.298,0.331,1
SETD3,0.7281407126580282,-0.25956459259168785,1,1,1
CDC37L1,0.12010531596518995,-0.2596759577492087,1,0.991,1
ANKRD13D,0.0019137145529597593,-0.2596858213609403,1,0.999,1
SH3BP5L,9.491127254098214e-4,-0.2598049058465426,0.964,0.713,1
ZNF322,0.6346281257404864,-0.2600530074528016,0.998,0.833,1
MED1,0.8200806624219381,-0.26008148984373247,1,1,1
GTPBP3,0.04976789090364227,-0.26073515080707477,0.942,0.822,1
CDNF,0.09001829971239474,-0.2611498687241305,0.457,0.435,1
CHRM3-AS2,0.10479510895455439,-0.2611602049556909,0.116,0.139,1
EFCAB11,0.10832932143263511,-0.2615219766472512,1,0.98,1
WDR1,0.4882372101851962,-0.26165001733493526,1,1,1
AC034193.1,0.3051941085325114,-0.26174750334790353,0.296,0.289,1
C5orf66-AS1,0.6771643285572739,-0.26211143830449846,0.158,0.156,1
MIOS,0.13091449052330217,-0.26213970842303413,1,0.993,1
STRAP,0.3382637616815025,-0.26248926639961195,1,1,1
ZNF382,0.012116236262087883,-0.26254135856554317,0.661,0.579,1
NUB1,0.30328130683874316,-0.262632386284291,1,1,1
FBXL3,0.18049309171934383,-0.2626329697142483,1,1,1
AC025442.2,0.014233686540118171,-0.2627302295183025,0.871,0.615,1
HERPUD2,0.5251434257255493,-0.2628849894501363,1,1,1
SSNA1,0.0444138750273258,-0.26307379589523705,0.996,0.997,1
GRID2,0.07310254231955193,-0.2632343483221806,0.929,0.875,1
AC109454.2,0.05027231817452644,-0.2633767099220403,0.347,0.37,1
SPRYD4,0.28779639009280417,-0.2634203086363103,0.706,0.598,1
ARF4,0.10927609137742383,-0.26349232963155167,1,1,1
VPS33B,0.0028762228189453147,-0.2635803549502165,0.991,0.961,1
ZNF606,0.8386804847384531,-0.26379675943735226,0.849,0.695,1
DEF8,0.02460793061290072,-0.26383409472743313,0.996,0.985,1
LIN7C,0.6101605409065007,-0.26406531381453724,1,0.982,1
C1orf52,0.1793793504730214,-0.2644437849806942,1,0.996,1
WDR89,0.0016988834720290365,-0.26451140169586207,0.873,0.951,1
TTC28-AS1,0.004254491515983708,-0.2646000556966077,1,0.967,1
AC093334.1,0.006556704863819399,-0.2647900443091178,0.216,0.278,1
AC026471.4,1.3309830485463758e-4,-0.2648198382892417,0.508,0.37,1
ZNF512,0.6601544712992655,-0.2655435408993325,0.989,0.978,1
TRAF3IP2,0.8600619197792597,-0.26583677704629816,0.967,0.972,1
AC019117.2,0.23708879964141688,-0.2658732326810114,0.314,0.285,1
C2orf69,0.7080865039936398,-0.2662240222681538,0.993,0.844,1
CRIPT,0.20039552008619446,-0.26670011783137126,1,1,1
AL031670.1,0.9308648744196626,-0.266917178807649,0.212,0.2,1
MAP2K4,0.0037415997311387606,-0.2669777246098821,1,1,1
PDE6G,0.002641422826647446,-0.2671626248420438,0.207,0.14,1
EXOC3L4,0.024762282050413725,-0.2672075324263856,0.494,0.379,1
TSPOAP1-AS1,0.39743554426454497,-0.26725743116445155,0.394,0.347,1
HARS,0.1404563955399365,-0.26731096859621406,1,1,1
GATA6-AS1,9.78998537046934e-4,-0.2675190972201573,0.563,0.391,1
LHPP,0.011219967184743622,-0.26760489844474344,1,0.966,1
MRFAP1L1,0.39281021770341645,-0.26778266824106867,0.993,0.976,1
AC006504.5,0.9251086860381863,-0.26791503158831986,0.519,0.457,1
KREMEN2,0.45396792176333345,-0.26795091577942465,0.12,0.107,1
DNAJC4,0.4198154498480834,-0.2680644289815466,0.918,0.944,1
TRMT2A,6.747796108009197e-4,-0.26807338609575915,0.984,0.931,1
ASB7,0.7137120909839365,-0.2681546380805644,1,0.866,1
ZNF418,9.855315212551733e-5,-0.2688855470889484,0.927,0.645,1
GTF2F2,0.001811215751225704,-0.2690399054846513,1,0.998,1
RRN3,0.715299049153173,-0.2691103021811756,1,0.945,1
ABHD16A,0.022423283209098598,-0.26973667597032547,1,0.99,1
ARFRP1,0.6881187465601868,-0.27030658730937107,0.998,0.732,1
HSDL2,0.03387007533044981,-0.27043768996814865,1,1,1
ILDR2,0.6830775202194588,-0.2705071301666413,0.163,0.165,1
ENTPD1-AS1,0.040174206987285195,-0.27069111711352,1,0.955,1
MAEL,0.27954683120882506,-0.27078317730240054,0.385,0.38,1
AC099066.2,0.0015795843231030822,-0.27084514843793617,0.107,0.16,1
TMEM109,0.09831121756432072,-0.27139865179642975,0.964,0.983,1
KDM3A,0.01620315458284162,-0.27160924865586583,1,1,1
HMG20A,0.451413454240561,-0.27161578583700163,1,0.95,1
CISH,0.010352323483256733,-0.2716281804569074,0.753,0.687,1
AL360091.3,0.3256533114778192,-0.27164550804489007,0.909,0.753,1
POLI,0.003848735765352827,-0.2716896921280889,1,0.987,1
ALPL,0.4713905409588682,-0.27172999051199387,0.18,0.181,1
RRAS2,3.3662291721861996e-5,-0.2717406973921572,1,0.999,1
TUBE1,0.4050234769323805,-0.2718744274643572,0.989,0.826,1
AC107068.1,0.6722562859646913,-0.27195840523000836,0.835,0.749,1
ZW10,0.4788026178972393,-0.27199248130646847,1,0.914,1
METTL24,8.375912542964416e-5,-0.27222145569486944,0.265,0.361,1
ARF3,1.3464665589978266e-4,-0.27239286507636873,1,0.958,1
AC016042.1,0.0023977378356255996,-0.27245981945524456,0.14,0.202,1
RNF138,0.019942900970674384,-0.2725718053532151,1,0.997,1
SP140L,0.01675872358954399,-0.2727219940450014,1,0.998,1
DCBLD2,0.7003246018926652,-0.2728764393283023,1,0.993,1
RNF165,0.20353090727065626,-0.2730919704575898,0.508,0.497,1
MRPL34,0.0059737203499334885,-0.27309636818456084,0.998,0.963,1
FBXL2,0.05985345212449109,-0.27311251544858206,0.996,0.971,1
MTFMT,0.5410167079282275,-0.2733585781031813,0.987,0.924,1
ADIPOR2,0.01250817840576634,-0.2733702217214051,1,1,1
GNB2,2.4849201336482303e-4,-0.27386291566138643,1,1,1
AC004233.3,0.1375990677010579,-0.2738885342834454,0.174,0.14,1
MYNN,0.017358653889463505,-0.27403256171256984,1,0.926,1
GABRR2,0.26860628022971905,-0.27434769285780014,0.8,0.755,1
UBXN1,0.36130650410531495,-0.2745530912030921,1,0.999,1
FGD5-AS1,0.7934592244931846,-0.27461715833341804,1,0.994,1
C11orf54,0.002767613176492675,-0.2748062987715567,1,1,1
EPN1,0.012555730912140748,-0.2748144011369531,1,1,1
CPA5,9.495272369751268e-5,-0.2752640729062037,0.091,0.157,1
REX1BD,0.14913613047890906,-0.2752854565676132,1,1,1
DRD4,0.06735402204340767,-0.27547262435168296,0.661,0.53,1
UQCRHL,0.102690489020846,-0.27555341716138315,0.686,0.536,1
ZNF236-DT,0.5790066427776428,-0.27556979529054626,0.59,0.539,1
AL137077.2,0.7225705122549819,-0.27562984124527823,0.214,0.2,1
UCP1,0.0015789375991921526,-0.2756832769278077,0.062,0.108,1
FASTK,4.4392960037739176e-4,-0.27573433626234456,0.998,0.998,1
GRPEL1,0.5443716646998169,-0.2757483752182388,0.996,0.962,1
SLC35G1,9.220898217422707e-4,-0.2768379116878359,0.399,0.454,1
ERICH6,0.08883949339301056,-0.2768621032268994,0.165,0.13,1
NDUFAF2,2.2557493931848866e-4,-0.27706593024166026,1,1,1
LINC01931,0.017367116970862285,-0.2778805672074105,0.263,0.316,1
MYO16,0.236799027602269,-0.2780098543576761,0.601,0.546,1
NUTM2B-AS1,0.6584272679725016,-0.2780397737823693,1,1,1
PRPF40A,0.26907259266446465,-0.2783834111538337,1,1,1
CSNK2B,0.3039386274174921,-0.27846996952296277,1,1,1
PLAA,0.743473665912012,-0.2784822775218978,1,1,1
EIF3F,0.003946475695412182,-0.2784907462425761,1,1,1
TXNDC15,0.586269732436957,-0.2785958144430323,1,0.991,1
NKAIN4,8.50626798058946e-5,-0.27881045878810884,0.835,0.69,1
C4orf45,0.09609205989183359,-0.27905480726607745,0.423,0.429,1
FAM241B,0.6818159491293118,-0.27909962618607853,0.263,0.238,1
RGPD5,0.01560942390036733,-0.27913909702263506,1,0.996,1
EPHX4,0.5728586216567175,-0.2793789340339403,0.318,0.293,1
ACTR6,0.8961277913637198,-0.27950943564377373,1,1,1
MAN1B1-DT,0.11970125057083975,-0.27951538778400664,0.356,0.374,1
TSEN15,0.834650386665395,-0.2798096552366953,1,0.956,1
AL109761.1,0.0015180945590368207,-0.2799857767353471,0.532,0.377,1
XRCC5,0.42023249922332023,-0.2803245055577386,1,1,1
PACSIN3,9.041086491126976e-5,-0.28042081495444116,0.837,0.817,1
LINC02823,0.8384175967475731,-0.2804335672142777,0.682,0.525,1
KANTR,4.29296887604526e-5,-0.28052486007432464,1,1,1
RBFOX1,3.200211729845343e-5,-0.2805564365132528,0.998,0.87,1
ZNF641,0.04859180912631411,-0.2806008044472925,0.967,0.76,1
MIA3,0.6484441405115899,-0.2806336724416232,1,1,1
TRADD,0.538117930560476,-0.2807604806952426,0.944,0.95,1
WDR46,0.04754602741322221,-0.2807607214294636,1,0.999,1
HOXB13,1.591870417791246e-4,-0.2808630603508764,0.094,0.156,1
MRPS31,0.3907775857601505,-0.2809575095612076,1,1,1
ARMH3,0.08247628937703211,-0.28114380000969175,1,1,1
AC087854.1,0.0032581583518487994,-0.2813614956443491,0.998,0.869,1
BLOC1S4,0.06458703989691471,-0.28157261088288177,1,0.967,1
AC122685.1,0.01812787407585809,-0.2816951484153396,0.08,0.115,1
SLC33A1,2.7411528105678368e-5,-0.2817214110042745,1,0.994,1
ZBTB48,0.8142018091228349,-0.2817572382582396,0.989,0.835,1
CASP9,0.0027037141000016834,-0.2818605553741902,1,0.843,1
LINC02803,0.0012455583013846205,-0.2822941691396217,0.92,0.742,1
ATP1A3,0.3053867608514278,-0.2824537544373884,0.205,0.221,1
BDNF,1.1216383174665022e-4,-0.2824645925657947,0.296,0.388,1
AP002851.1,0.06779845339317805,-0.28262966234214737,0.443,0.347,1
PLEKHJ1,0.3408017308982743,-0.2826841961894164,0.987,0.963,1
NDUFAF6,0.5863601676291259,-0.2827269720784087,1,0.986,1
BX255925.3,0.6133828366198435,-0.2828640258520645,0.797,0.643,1
BIN3,0.0124970127850075,-0.2830086179702319,1,1,1
TIMM23B,0.42337026924545407,-0.28355765452223913,0.875,0.741,1
LINC01659,0.0415201263476752,-0.28356357603983007,0.116,0.083,1
AC092839.1,0.0013639457974094697,-0.2837778202689831,0.448,0.491,1
LINC01473,9.05606474899427e-4,-0.2838567746026259,1,1,1
KLHL21,0.19413827914692564,-0.2840613797969169,1,0.926,1
LINC01089,0.0010801275212739528,-0.2845619584513983,0.927,0.708,1
CIB1,0.13810632590019736,-0.28463847131886943,1,0.999,1
AC004448.2,0.04432659305889118,-0.2846592964199637,0.488,0.362,1
SON,0.08052813023631654,-0.2849613899699115,1,1,1
ACTR3B,0.014213296384181114,-0.28508553754770416,1,0.998,1
ERAP1,0.8634537642201912,-0.28511803694891436,1,0.996,1
AL035071.2,0.03752125629977257,-0.2852118278439475,0.938,0.777,1
ZNF44,0.13278156152038179,-0.2853957467992705,1,1,1
LINC02326,0.18376642963253992,-0.285494375243053,0.88,0.877,1
TAF7,0.7898912083494347,-0.28583905219826705,1,1,1
FAM200A,0.0038250622405579158,-0.2859284188789659,0.976,0.916,1
AC244033.2,0.0010485619338766736,-0.2860595319296957,0.713,0.472,1
PLA2G6,0.002102186437635868,-0.28658062958668973,0.998,0.886,1
PDHA1,0.1509141940450418,-0.2867120472523308,1,1,1
ZNF71,2.5431204569879097e-4,-0.2867404420939961,0.904,0.603,1
TBP,0.1550110349347986,-0.2869082902316862,1,0.914,1
AL451085.2,3.0452250918453064e-5,-0.2871022430511436,0.606,0.418,1
ZNF85,0.01960112050086859,-0.28723864699970303,0.998,0.681,1
NRIP2,0.01203372317590974,-0.28732458289985807,0.114,0.151,1
POLDIP3,1.1790952711267097e-4,-0.2875995506082576,1,1,1
HCG20,0.002285633808287461,-0.28786606021446204,0.312,0.223,1
AP1B1,1.3527808584256191e-4,-0.28812042631196455,1,0.999,1
C9orf16,0.004730483297977796,-0.28816348043442974,1,0.999,1
PWP2,0.7657420771224752,-0.2883233991171208,0.225,0.227,1
GPSM2,1.6358656773053667e-4,-0.28852937305752824,1,0.998,1
E4F1,0.3253145171334305,-0.288542220546379,0.996,0.978,1
MTRF1L,0.029432073589250395,-0.288931727891085,0.989,0.753,1
CNIH1,0.0011246016123761123,-0.2892190560712967,1,0.996,1
LAS1L,0.5452573571393458,-0.2894324496537486,0.971,0.805,1
SPPL3,0.678054187346012,-0.2894384273983164,1,1,1
SLC39A1,0.7797806038599274,-0.2896037642091186,1,1,1
AC083805.1,0.008284557994840755,-0.28966920523864026,0.111,0.15,1
AL122125.1,0.016141352004057037,-0.28968387000751594,0.212,0.159,1
CCDC15-DT,0.08022115037100834,-0.28974396829252314,0.107,0.129,1
LINC01235,0.3093500474460428,-0.2900538906814836,0.118,0.129,1
GOLGA7,0.018337282370973953,-0.2904803135554783,1,0.963,1
PDE12,0.32222220776246074,-0.2905685902354387,0.993,0.952,1
TTC5,0.0011778682386403073,-0.2905698425131815,0.802,0.523,1
TMEM267,0.08089934420632763,-0.29074939120876087,0.969,0.855,1
TMLHE,0.017773756322644507,-0.29076703126785963,0.993,0.887,1
AXIN2,7.573729877808411e-5,-0.29097670527424424,0.998,0.975,1
PRR13,0.2981180238164631,-0.29104883479384647,1,0.996,1
YIPF1,0.14468967459460677,-0.2911094872148343,1,0.889,1
MOSPD3,0.6531105334835758,-0.2915383950107522,0.835,0.68,1
ZNF461,0.6508828924939787,-0.2916405212986546,0.904,0.769,1
CGRRF1,0.3367724655708765,-0.29171937217768473,0.982,0.867,1
ZNF404,0.1545393012875374,-0.2918462867466136,0.506,0.419,1
SERPINB1,0.20616823068920126,-0.29184921703157485,1,1,1
DCPS,0.1799790255603481,-0.2918996591737848,0.849,0.734,1
TMEM47,0.3031959164764072,-0.2919969337625403,0.203,0.214,1
AC005548.1,0.0016587774438651477,-0.2920044556529966,0.071,0.118,1
LRRC27,0.8253433458165138,-0.2920400544692763,0.864,0.644,1
SENP7,5.2088477364380446e-5,-0.29233276463507435,1,1,1
CERS2,0.5866479551852122,-0.2923851580218191,1,0.972,1
IPO11,0.5811328095598175,-0.2925378969478116,1,0.88,1
CCDC127,0.4109231398242621,-0.29260444919356976,0.993,0.918,1
EVA1B,0.0017675830191720722,-0.2928185747412675,1,1,1
ZNF654,6.364720461580293e-4,-0.29312454327153237,1,1,1
KCNN2,0.3965106468621205,-0.2931334317223566,0.301,0.311,1
TLCD1,0.009519377832789883,-0.29351835323149844,0.902,0.803,1
STKLD1,0.4712111516681066,-0.2935603956618875,0.245,0.25,1
AP001462.1,2.751267223794196e-5,-0.2935910845915064,0.655,0.671,1
REV1,0.9377166515810257,-0.29374388973578075,1,1,1
FAM72B,0.8850793142678701,-0.2938031659664295,0.232,0.205,1
GUSB,0.0033898238403810865,-0.29388501050873117,1,1,1
AUP1,0.05831756914166304,-0.29412021409865596,1,1,1
CHRAC1,0.8571150519334696,-0.29453298711752485,0.996,0.934,1
GIMAP5,0.8958986025286759,-0.29462180319055076,0.131,0.133,1
RNF214,0.8572587763120654,-0.29475923599033704,0.991,0.776,1
RAB30,0.6564166328578072,-0.29512803192121195,0.906,0.885,1
BFAR,0.03350806718927161,-0.2951523306485211,1,1,1
TTC9C,0.01065205812588425,-0.2953088155016812,0.993,0.849,1
KHDRBS2-OT,0.012525533906996388,-0.29551417367842703,0.158,0.215,1
SRSF6,0.08519687088211794,-0.29556506391243675,1,1,1
CSNK1G1,0.020426344273279218,-0.29565267312951127,1,1,1
CEBPG,0.31012342005984417,-0.2958300053215719,1,0.998,1
RNASET2,0.033544716308112836,-0.29587332337537475,0.987,0.967,1
THAP1,0.4315820094454549,-0.2960412807705528,0.969,0.801,1
AC008770.3,0.09122712678346151,-0.2963755076326695,0.125,0.153,1
M6PR,5.6233141890813784e-5,-0.29637766970128143,1,1,1
CYLD,0.009378104463855199,-0.2967262868587537,1,0.872,1
USP46-AS1,0.006175131093049721,-0.2967566138633604,0.372,0.412,1
EIF3L,0.5322211095916225,-0.29696234448366726,1,1,1
ZNF260,0.3063971138099231,-0.2970059908843017,0.984,0.927,1
CDH6,8.236744303872466e-5,-0.2973128727109078,0.16,0.244,1
