"from","to","z","observed","expected","sd_null","week","k","scope","density_bin","obs_minus_exp","obs_over_exp","log2_obs_over_exp","p_adj","significant"
"unknown2","unknown2",0.340258219738298,1,0.65,1.0286305498481,8,15,"density_stratified",1,0.35,1.53846153609467,0.621488375464491,0.91057368875096,FALSE
"unknown3","unknown2",-1.38262755046364,1,4.41,2.46631856675639,8,15,"density_stratified",1,-3.41,0.226757369563094,-2.14077864974765,0.547316656532923,FALSE
"vCTB2","unknown2",0.453228142875596,21,18.47,5.58217762801463,8,15,"density_stratified",1,2.53,1.1369788846163,0.185205462761821,0.883671389863374,FALSE
"vCTBp","unknown2",1.48662975963916,1,0.19,0.544856574585172,8,15,"density_stratified",1,0.81,5.26315786703601,2.39592866901212,0.501705526325514,FALSE
"Endothelial_cells","unknown3",-0.686032065585999,18,21.77,5.49536995197693,8,15,"density_stratified",1,-3.77,0.826825907173779,-0.27434449929258,0.818081749683285,FALSE
"EVT2","unknown3",-1.88862794071369,41,54.25,7.01567509008912,8,15,"density_stratified",1,-13.25,0.755760368649663,-0.403999225944057,0.324364797934466,FALSE
"EVT3","unknown3",-0.287410522285561,13,14.18,4.10562560594139,8,15,"density_stratified",1,-1.18,0.916784203038309,-0.125345907851793,0.922977726800204,FALSE
"Fibroblast1","unknown3",-0.178772308747474,43,44.51,8.44649828824545,8,15,"density_stratified",1,-1.51,0.966075039295303,-0.0497928395145023,0.951507716158,FALSE
"Fibroblast2","unknown3",-1.64976519751818,256,284.02,16.984235114489,8,15,"density_stratified",1,-28.02,0.901344975702763,-0.14984871257424,0.422595752562963,FALSE
"Hofbauer cells","unknown3",-0.381134173777932,93,96.84,10.0751920552164,8,15,"density_stratified",1,-3.84,0.960346964054519,-0.0583723616288139,0.900906448611576,FALSE
"maternal macrophages","unknown3",0.389923748758997,10,8.78,3.12881686097076,8,15,"density_stratified",1,1.22,1.13895216387939,0.187707156229099,0.898116601836788,FALSE
"STB","unknown3",0.908149792219733,37,31.01,6.59582818870758,8,15,"density_stratified",1,5.99,1.19316349560809,0.254791745953663,0.746323408298247,FALSE
"unknown2","unknown3",-0.95249091862039,2,4.68,2.81367511926442,8,15,"density_stratified",1,-2.68,0.427350427259113,-1.22650852674104,0.727549055156419,FALSE
"unknown3","unknown3",-1.00776107933874,25,30.98,5.93394617195987,8,15,"density_stratified",1,-5.98,0.80697224012889,-0.3094090474989,0.708238168044567,FALSE
"vCTB2","unknown3",0.498210760504422,130,123.76,12.5248198035385,8,15,"density_stratified",1,6.23999999999999,1.05042016805874,0.070966522715932,0.870743332194121,FALSE
"vCTBp","unknown3",1.038438343531,3,1.47,1.47336624123403,8,15,"density_stratified",1,1.53,2.0408163251423,1.02914634538501,0.69301496943585,FALSE
"Endothelial_cells","vCTB2",0.458446543947177,95,90,10.9063969737716,8,15,"density_stratified",1,5,1.05555555554383,0.0780025133520071,0.882897900212507,FALSE
"EVT2","vCTB2",-3.60802134905397,169,223.86,15.2050098070446,8,15,"density_stratified",1,-54.86,0.754936120786407,-0.405573517576456,0.00894451125409801,TRUE
"EVT3","vCTB2",-1.818402508416,46,60.71,8.08951809629616,8,15,"density_stratified",1,-14.71,0.757700543555301,-0.400300310138736,0.351513424570136,FALSE
"Fibroblast1","vCTB2",-0.524602489467011,178,186.08,15.4021381173478,8,15,"density_stratified",1,-8.08000000000001,0.956577815987981,-0.0640457592316654,0.863699473049117,FALSE
"Fibroblast2","vCTB2",-2.55363967588928,1078,1169.54,35.8468741153031,8,15,"density_stratified",1,-91.54,0.921729910904354,-0.117584025186682,0.117097295184433,FALSE
"Hofbauer cells","vCTB2",-0.658904956258804,389,403.56,22.0972689020452,8,15,"density_stratified",1,-14.56,0.963921102188116,-0.0530130279937033,0.824164050632972,FALSE
"maternal macrophages","vCTB2",0.18269579584341,35,33.79,6.62303143994844,8,15,"density_stratified",1,1.21,1.03580941103771,0.0507585729060129,0.949257342207978,FALSE
"STB","vCTB2",1.49722386911083,148,129.59,12.296090369863,8,15,"density_stratified",1,18.41,1.14206343081147,0.191642782240525,0.498878919010174,FALSE
"unknown2","vCTB2",-0.296616294801771,18,19.35,4.55133458060891,8,15,"density_stratified",1,-1.35,0.930232558091461,-0.104336658338396,0.919274161574728,FALSE
"unknown3","vCTB2",-0.781400232571215,118,127.17,11.7353433195745,8,15,"density_stratified",1,-9.17,0.927891798372825,-0.107971511096221,0.792307764041997,FALSE
"vCTB2","vCTB2",-0.506856711655553,513,525.57,24.7999083576019,8,15,"density_stratified",1,-12.5700000000001,0.976083109764682,-0.0349241003951211,0.868648877411639,FALSE
"vCTBp","vCTB2",-0.693639348802677,4,5.59,2.29225749959389,8,15,"density_stratified",1,-1.59,0.715563506133173,-0.482848281310384,0.81607265808747,FALSE
"Endothelial_cells","vCTBp",0.0416389282688082,1,0.95,1.20079939703482,8,15,"density_stratified",1,0.05,1.05263157783934,0.0740005812957111,0.98654342539223,FALSE
"EVT2","vCTBp",0.579243482587774,3,2.1,1.55375075676294,8,15,"density_stratified",1,0.9,1.42857142789116,0.514573173152647,0.853801031055966,FALSE
"EVT3","vCTBp",-0.702781927840191,0,0.75,1.06718737290547,8,15,"density_stratified",1,-0.75,0,-29.8973528539863,0.813389245080116,FALSE
"Fibroblast1","vCTBp",0.0292770021713132,2,1.95,1.70782512765993,8,15,"density_stratified",1,0.05,1.02564102511506,0.0365258766918981,0.989843934487764,FALSE
"Fibroblast2","vCTBp",0.149100958245669,12,11.47,3.55463845495636,8,15,"density_stratified",1,0.529999999999999,1.04620749772919,0.065169015733252,0.960283245849067,FALSE
"Hofbauer cells","vCTBp",1.05918017455952,7,4.36,2.49249378184285,8,15,"density_stratified",1,2.64,1.60550458678773,0.683026787623102,0.684549762695257,FALSE
"maternal macrophages","vCTBp",5.00033647471877,4,0.35,0.729950876996722,8,15,"density_stratified",1,3.65,11.4285713959184,3.51457316883401,5.74756227117217e-05,TRUE
"STB","vCTBp",0.48354174757542,2,1.34,1.36492868056551,8,15,"density_stratified",1,0.66,1.492537312319,0.57776699920692,0.875649174363759,FALSE
"unknown2","vCTBp",-0.336902336109518,0,0.12,0.356186309210063,8,15,"density_stratified",1,-0.12,0,-29.8973528539863,0.910764520050803,FALSE
"unknown3","vCTBp",-1.18292473221528,0,1.45,1.22577536788975,8,15,"density_stratified",1,-1.45,0,-29.8973528539863,0.638817821351918,FALSE
"vCTB2","vCTBp",0.0588637907178211,6,5.84,2.7181395895507,8,15,"density_stratified",1,0.16,1.02739726009805,0.03899413277305,0.982408662496279,FALSE
"vCTBp","vCTBp",-0.2999999991,0,0.1,0.333333333333333,8,15,"density_stratified",1,-0.1,0,-29.8973528539863,0.919274161574728,FALSE
"Endothelial_cells","Endothelial_cells",1.88585088894479,35,23.85,5.91245048242019,8,15,"density_stratified",2,11.15,1.46750524102862,0.553365656749421,0.324364797934466,FALSE
"EVT2","Endothelial_cells",-1.20811283530163,88,104.16,13.376234012742,8,15,"density_stratified",2,-16.16,0.844854070652411,-0.243225923059838,0.627664565946699,FALSE
"EVT3","Endothelial_cells",-1.37179071661232,33,42.89,7.20955454710461,8,15,"density_stratified",2,-9.89,0.769410118890897,-0.378175289660949,0.551864543661327,FALSE
"Fibroblast1","Endothelial_cells",-1.12581662433778,38,47.77,8.67814507946266,8,15,"density_stratified",2,-9.77,0.795478333665575,-0.330105456469537,0.65863244614145,FALSE
"Fibroblast2","Endothelial_cells",0.935130021956427,148,134.13,14.8321620238936,8,15,"density_stratified",2,13.87,1.10340714231638,0.141965225436612,0.735782340067996,FALSE
"Hofbauer cells","Endothelial_cells",-0.146039306062083,42,43.07,7.32679460555018,8,15,"density_stratified",2,-1.07,0.975156721593333,-0.0362939942424205,0.96097768046461,FALSE
"maternal macrophages","Endothelial_cells",-1.15317519555674,4,8.18,3.62477446180999,8,15,"density_stratified",2,-4.18,0.488997554952445,-1.03210084039308,0.649105928476225,FALSE
"STB","Endothelial_cells",-1.82460106940834,32,51.32,10.5886159567145,8,15,"density_stratified",2,-19.32,0.623538581437577,-0.681449263029347,0.35021281299476,FALSE
"unknown2","Endothelial_cells",-0.647163838580418,0,0.67,1.03528652160558,8,15,"density_stratified",2,-0.67,0,-29.8973528539863,0.829030340263236,FALSE
"unknown3","Endothelial_cells",-0.416135871857788,21,23.71,6.51229606206597,8,15,"density_stratified",2,-2.71,0.885702235306381,-0.175106333360499,0.891665429233556,FALSE
"vCTB2","Endothelial_cells",-1.76505149579939,123,152.45,16.6850656019512,8,15,"density_stratified",2,-29.45,0.806821908817273,-0.309677833004488,0.372346200875373,FALSE
"vCTBp","Endothelial_cells",-1.10938221835286,1,3.28,2.05519789408183,8,15,"density_stratified",2,-2.28,0.304878048687537,-1.71369581055117,0.664206900443222,FALSE
"Endothelial_cells","EVT2",-0.428434514595327,98,102.78,11.1568975811542,8,15,"density_stratified",2,-4.78,0.953492897441589,-0.0687059014161959,0.889005420886486,FALSE
"EVT2","EVT2",-1.50460366206754,412,453.81,27.7880488081775,8,15,"density_stratified",2,-41.81,0.907868931929865,-0.139444061094403,0.495149787801966,FALSE
"EVT3","EVT2",0.130348684664484,177,174.82,16.7243728272437,8,15,"density_stratified",2,2.18000000000001,1.01246996910529,0.0178791182464878,0.965144135648819,FALSE
"Fibroblast1","EVT2",1.08119961798842,228,208.66,17.8875386904974,8,15,"density_stratified",2,19.34,1.09268666730043,0.127879762496321,0.674623655215044,FALSE
"Fibroblast2","EVT2",-2.3660043090318,521,586.58,27.7176164672625,8,15,"density_stratified",2,-65.58,0.888199393090647,-0.171044507755627,0.16258274336085,FALSE
"Hofbauer cells","EVT2",-1.1179411938497,158,180.35,19.9921070283836,8,15,"density_stratified",2,-22.35,0.876074299967419,-0.190874863084332,0.660644214362263,FALSE
"maternal macrophages","EVT2",-1.17518833183109,28,36.4,7.14779050412847,8,15,"density_stratified",2,-8.4,0.769230769209637,-0.378511621417861,0.639389887052573,FALSE
"STB","EVT2",-0.441221890956879,223,231.1,18.3581099795214,8,15,"density_stratified",2,-8.09999999999999,0.964950237988036,-0.0514735481711086,0.886758636301228,FALSE
"unknown2","EVT2",0.42631791891602,3,2.29,1.66542377899331,8,15,"density_stratified",2,0.71,1.3100436675502,0.389614902870196,0.890288338251139,FALSE
"unknown3","EVT2",-1.45264673927821,85,101.6,11.427416969108,8,15,"density_stratified",2,-16.6,0.836614173220112,-0.257365654036857,0.513881673443935,FALSE
"vCTB2","EVT2",-0.937859351003988,640,667.8,29.6419713353627,8,15,"density_stratified",2,-27.8,0.958370769690089,-0.0613441867851891,0.734525528897158,FALSE
"vCTBp","EVT2",0.386245463021443,16,14.38,4.19422402257142,8,15,"density_stratified",2,1.62,1.11265646723834,0.154008230531723,0.899576148662774,FALSE
"Endothelial_cells","EVT3",-0.0570332501900439,38,38.41,7.18878897093849,8,15,"density_stratified",2,-0.409999999999997,0.989325696407464,-0.0154825438920541,0.982408662496279,FALSE
"EVT2","EVT3",1.0921647750198,189,170.36,17.0670217766086,8,15,"density_stratified",2,18.64,1.10941535571079,0.149799600737402,0.673267329085746,FALSE
"EVT3","EVT3",-0.806137532583506,57,65.11,10.0603180864225,8,15,"density_stratified",2,-8.11,0.875441560422739,-0.191917217610025,0.786999471315445,FALSE
"Fibroblast1","EVT3",4.05271052606591,124,81.32,10.531223417375,8,15,"density_stratified",2,42.68,1.52484013770875,0.608658001245255,0.00214082551229275,TRUE
"Fibroblast2","EVT3",0.153427210732456,228,225.11,18.8362936799138,8,15,"density_stratified",2,2.88999999999999,1.01283816800225,0.0184036791449487,0.958742659789301,FALSE
"Hofbauer cells","EVT3",2.61412941750662,98,71.1,10.2902326936221,8,15,"density_stratified",2,26.9,1.37834036566275,0.462932190409554,0.105601674131017,FALSE
"maternal macrophages","EVT3",-0.800767659887243,11,14.32,4.14602158092489,8,15,"density_stratified",2,-3.32,0.768156424527363,-0.380527967074855,0.786999471315445,FALSE
"STB","EVT3",-2.5997985034309,60,88.77,11.066242233555,8,15,"density_stratified",2,-28.77,0.675904021621315,-0.565109694413619,0.108107635679128,FALSE
"unknown2","EVT3",-0.835528010831098,0,0.99,1.18487948498545,8,15,"density_stratified",2,-0.99,0,-29.8973528539863,0.773971972240804,FALSE
"unknown3","EVT3",-1.4700032178604,29,39.76,7.31971186715583,8,15,"density_stratified",2,-10.76,0.729376257526927,-0.45526485471829,0.508239963803932,FALSE
"vCTB2","EVT3",-2.07258129392093,217,258.6,20.0715890469262,8,15,"density_stratified",2,-41.6,0.839133797367211,-0.253027230764725,0.257365443618638,FALSE
"vCTBp","EVT3",0.324175012838057,7,5.99,3.11560101697404,8,15,"density_stratified",2,1.01,1.16861435706701,0.224798920037227,0.912820532672983,FALSE
"Endothelial_cells","Fibroblast1",0.0858754505392504,48,47.31,8.03489234212226,8,15,"density_stratified",2,0.689999999999998,1.01458465438566,0.0208892463756765,0.975810013344095,FALSE
"EVT2","Fibroblast1",0.616994942588704,219,207.87,18.0390457540628,8,15,"density_stratified",2,11.13,1.05354307980443,0.0752493091169082,0.841154470530804,FALSE
"EVT3","Fibroblast1",0.41091326148693,86,81.21,11.6569613310994,8,15,"density_stratified",2,4.79000000000001,1.05898288386826,0.0826792728852781,0.892671683245041,FALSE
"Fibroblast1","Fibroblast1",-0.645902118518304,89,96.16,11.0852709630046,8,15,"density_stratified",2,-7.16,0.92554076538139,-0.111631558426307,0.829584408691293,FALSE
"Fibroblast2","Fibroblast1",-1.29878041787495,249,273.72,19.0332404604219,8,15,"density_stratified",2,-24.72,0.909688733008513,-0.136555108609837,0.586963165618496,FALSE
"Hofbauer cells","Fibroblast1",0.558285381470112,92,85.4,11.8219108335994,8,15,"density_stratified",2,6.59999999999999,1.07728337235272,0.107397792646189,0.860206894478159,FALSE
"maternal macrophages","Fibroblast1",0.74141441558307,21,17.27,5.03092456912266,8,15,"density_stratified",2,3.73,1.21598147068813,0.282121246127468,0.800059189213881,FALSE
"STB","Fibroblast1",0.89719325615837,117,106.76,11.4133715660645,8,15,"density_stratified",2,10.24,1.09591607342548,0.132137320519078,0.749777255219204,FALSE
"unknown2","Fibroblast1",-0.801285795141746,0,0.86,1.07327498429768,8,15,"density_stratified",2,-0.86,0,-29.8973528539863,0.786999471315445,FALSE
"unknown3","Fibroblast1",0.0897763774164141,47,46.27,8.13131495074953,8,15,"density_stratified",2,0.729999999999997,1.01577696129207,0.0225836592761736,0.974417459165919,FALSE
"vCTB2","Fibroblast1",0.581915029400022,320,307.44,21.5839072112778,8,15,"density_stratified",2,12.56,1.04085349986651,0.0577670249806611,0.852609222945253,FALSE
"vCTBp","Fibroblast1",0.338620014685311,8,6.89,3.27801060635159,8,15,"density_stratified",2,1.11,1.16110304772698,0.215496018103565,0.91058386827452,FALSE
"Endothelial_cells","Fibroblast2",-0.916876235537547,124,134.6,11.5609932815726,8,15,"density_stratified",2,-10.6,0.921248142638029,-0.118338287780776,0.745028678240777,FALSE
"EVT2","Fibroblast2",-1.73717956911431,544,590.09,26.5315116627589,8,15,"density_stratified",2,-46.09,0.921893270516494,-0.117328356777809,0.385651306883164,FALSE
"EVT3","Fibroblast2",-0.590869492260288,215,224.86,16.6872721109548,8,15,"density_stratified",2,-9.86000000000001,0.956150493636235,-0.0646903838176396,0.849432094909927,FALSE
"Fibroblast1","Fibroblast2",-1.3069280309731,247,270.28,17.812763554669,8,15,"density_stratified",2,-23.28,0.913867100780991,-0.129943716849117,0.582305230104105,FALSE
"Fibroblast2","Fibroblast2",0.829161739877109,789,763.21,31.1037024006838,8,15,"density_stratified",2,25.79,1.03379148595926,0.0479452271758888,0.777263328352065,FALSE
"Hofbauer cells","Fibroblast2",3.97363128347692,295,235.73,14.9158278077993,8,15,"density_stratified",2,59.27,1.25143172272833,0.323579581856799,0.00276455192676146,TRUE
"maternal macrophages","Fibroblast2",1.24393745197492,57,47.46,7.66919589374047,8,15,"density_stratified",2,9.54,1.20101137797722,0.264249819916354,0.612054542798662,FALSE
"STB","Fibroblast2",1.18365676551084,319,296,19.4313086943664,8,15,"density_stratified",2,23,1.07770270269906,0.107959249469722,0.638817821351918,FALSE
"unknown2","Fibroblast2",0.278269190981514,4,3.45,1.97650339148853,8,15,"density_stratified",2,0.55,1.15942028951901,0.213403638935345,0.926424344855218,FALSE
"unknown3","Fibroblast2",1.6103594057799,152,131.17,12.9350006735308,8,15,"density_stratified",2,20.83,1.15880155522483,0.212633527204851,0.442583217827329,FALSE
"vCTB2","Fibroblast2",-2.30919988203873,788,867.58,34.4621531538585,8,15,"density_stratified",2,-79.58,0.908273588601733,-0.138801164211383,0.182235813742254,FALSE
"vCTBp","Fibroblast2",-0.840998923872611,15,18.85,4.57788932883602,8,15,"density_stratified",2,-3.85,0.795755968127546,-0.329602021036332,0.772096675864433,FALSE
"Endothelial_cells","Hofbauer cells",1.56096726628606,55,42.64,7.9181673218854,8,15,"density_stratified",2,12.36,1.2898686678872,0.367224181624856,0.467823878643397,FALSE
"EVT2","Hofbauer cells",1.80913710857521,210,181.65,15.6704540876495,8,15,"density_stratified",2,28.35,1.15606936415549,0.209227963377989,0.354607576028103,FALSE
"EVT3","Hofbauer cells",0.0644671585240053,71,70.36,9.92753542405967,8,15,"density_stratified",2,0.640000000000001,1.00909607730232,0.0130635432166317,0.981957673264131,FALSE
"Fibroblast1","Hofbauer cells",-1.75864135863988,65,85.41,11.6055498740382,8,15,"density_stratified",2,-20.41,0.76103500760144,-0.393965273781433,0.375754125885399,FALSE
"Fibroblast2","Hofbauer cells",0.060155717366297,235,233.83,19.4495228577448,8,15,"density_stratified",2,1.16999999999999,1.00500363511523,0.00720072110164213,0.982408662496279,FALSE
"Hofbauer cells","Hofbauer cells",2.29650101800235,99,73.96,10.9035440443588,8,15,"density_stratified",2,25.04,1.33856138451408,0.420683301508427,0.186153118869617,FALSE
"maternal macrophages","Hofbauer cells",2.90905956543906,29,15.37,4.68536298088273,8,15,"density_stratified",2,13.63,1.88679245270743,0.91593573588229,0.0554626379724943,FALSE
"STB","Hofbauer cells",0.261633319794616,94,90.96,11.6193151626283,8,15,"density_stratified",2,3.04000000000001,1.03342128406955,0.0474285039402911,0.931426628640422,FALSE
"unknown2","Hofbauer cells",2.1980921586092,4,1.02,1.35572113577232,8,15,"density_stratified",2,2.98,3.9215686236063,1.97143084675671,0.213559652569035,FALSE
"unknown3","Hofbauer cells",0.00134642419305965,40,39.99,7.42707985358412,8,15,"density_stratified",2,0.00999999999999801,1.00025006249062,0.000360720258216007,1,FALSE
"vCTB2","Hofbauer cells",0.804129214257423,284,268.9,18.7780766218525,8,15,"density_stratified",2,15.1,1.05615470434713,0.0788211758797947,0.786999471315445,FALSE
