"k","from","to","n_weeks","rho_z","p_z","rho_l2fc","p_l2fc","median_obs_over_exp","median_z","p_adj_z","p_adj_l2fc","trend"
40,"vCTB1","Endothelial",1,NA,NA,NA,NA,0.842266462416365,-0.57108959825839,NA,NA,"not_significant"
40,"vCTB1","Erythroblasts",1,NA,NA,NA,NA,0.767754318323319,-0.363323117631237,NA,NA,"not_significant"
40,"vCTB1","EVT",1,NA,NA,NA,NA,0.903614457792444,-0.465272418766418,NA,NA,"not_significant"
40,"vCTB1","EVT-progenitor",1,NA,NA,NA,NA,1.0188487008641,0.0603152823785793,NA,NA,"not_significant"
40,"vCTB1","EVT3",1,NA,NA,NA,NA,0.749063670131437,-0.420079695899104,NA,NA,"not_significant"
40,"vCTB1","FIB1",1,NA,NA,NA,NA,1.55482815044559,1.8480980116247,NA,NA,"not_significant"
40,"vCTB1","FIB2",1,NA,NA,NA,NA,0.921212121197233,-0.594354196994492,NA,NA,"not_significant"
40,"vCTB1","Hofbauer cells",1,NA,NA,NA,NA,0.997435166685739,-0.015931959387602,NA,NA,"not_significant"
40,"vCTB1","STB",1,NA,NA,NA,NA,1.05010749130933,0.635817709036923,NA,NA,"not_significant"
40,"vCTB1","STB-progenitor",1,NA,NA,NA,NA,1.24223602474827,0.898951464773323,NA,NA,"not_significant"
40,"vCTB1","vCTB",1,NA,NA,NA,NA,0.982259196141302,-0.191607631618694,NA,NA,"not_significant"
40,"vCTB1","vCTB1",1,NA,NA,NA,NA,0,-2.13348382912649,NA,NA,"not_significant"
40,"vCTB1","vCTB2",1,NA,NA,NA,NA,1.94174757093034,0.963199328451355,NA,NA,"not_significant"
40,"vCTB2","Endothelial",1,NA,NA,NA,NA,0.750469042870368,-0.407270522127469,NA,NA,"not_significant"
40,"vCTB2","Erythroblasts",1,NA,NA,NA,NA,1.78571428252551,0.573148599418987,NA,NA,"not_significant"
40,"vCTB2","EVT",1,NA,NA,NA,NA,0.637619553530793,-0.793145054642982,NA,NA,"not_significant"
40,"vCTB2","EVT-progenitor",1,NA,NA,NA,NA,1.52671755647495,0.795627638683729,NA,NA,"not_significant"
40,"vCTB2","EVT3",1,NA,NA,NA,NA,0,-0.749503763929066,NA,NA,"not_significant"
40,"vCTB2","FIB1",1,NA,NA,NA,NA,2.10970464046004,1.82644731413331,NA,NA,"not_significant"
40,"vCTB2","FIB2",1,NA,NA,NA,NA,0.574476815709932,-1.73164557758824,NA,NA,"not_significant"
40,"vCTB2","Hofbauer cells",1,NA,NA,NA,NA,1.27750177412669,0.762378554962605,NA,NA,"not_significant"
40,"vCTB2","STB",1,NA,NA,NA,NA,0.869025449995074,-0.765979249206164,NA,NA,"not_significant"
40,"vCTB2","STB-progenitor",1,NA,NA,NA,NA,2.72904483324404,2.80591335615367,NA,NA,"not_significant"
40,"vCTB2","vCTB",1,NA,NA,NA,NA,1.04063429132603,0.20022967942639,NA,NA,"not_significant"
40,"vCTB2","vCTB1",1,NA,NA,NA,NA,0,-0.95836398949761,NA,NA,"not_significant"
40,"vCTB2","vCTB2",1,NA,NA,NA,NA,4.16666664930556,1.60752501682423,NA,NA,"not_significant"
40,"vCTBp","Endothelial",1,NA,NA,NA,NA,2.63157894621422,2.39444101217253,NA,NA,"not_significant"
40,"vCTBp","Erythroblasts",1,NA,NA,NA,NA,0,-1.08820500773638,NA,NA,"not_significant"
40,"vCTBp","EVT",1,NA,NA,NA,NA,0,-0.630090460757949,NA,NA,"not_significant"
40,"vCTBp","EVT-progenitor",1,NA,NA,NA,NA,0,-0.564871397121083,NA,NA,"not_significant"
40,"vCTBp","EVT3",1,NA,NA,NA,NA,5.88235290657439,1.94549628829435,NA,NA,"not_significant"
40,"vCTBp","FIB1",1,NA,NA,NA,NA,0.656814449702196,-0.584266810567542,NA,NA,"not_significant"
40,"vCTBp","FIB2",1,NA,NA,NA,NA,1.25858123555394,0.960173282637174,NA,NA,"not_significant"
40,"vCTBp","Hofbauer cells",1,NA,NA,NA,NA,1.27118644013933,0.422752318331449,NA,NA,"not_significant"
40,"vCTBp","STB",1,NA,NA,NA,NA,0.845070422297163,-0.298965054542333,NA,NA,"not_significant"
40,"vCTBp","STB-progenitor",1,NA,NA,NA,NA,0,-1.27034547225244,NA,NA,"not_significant"
40,"vCTBp","vCTB",1,NA,NA,NA,NA,0.853398354108296,-0.819429333918058,NA,NA,"not_significant"
40,"vCTBp","vCTBp",1,NA,NA,NA,NA,0,-0.3058835232503,NA,NA,"not_significant"
