"from","to","z","observed","expected","sd_null","week","k","scope","density_bin","obs_minus_exp","obs_over_exp","log2_obs_over_exp","p_adj","significant"
"STB","EVT",-1.16437108680198,5,8.93,3.37521263056234,9,25,"global",NA,-3.93,0.559910414271007,-0.836732078044038,0.950564520969266,FALSE
"STB-progenitor","EVT",0.194806757383278,4,3.61,2.00198394061802,9,25,"global",NA,0.39,1.1080332406903,0.148001163789948,0.973547708449571,FALSE
"vCTB","EVT",0.934663012757448,49,41.08,8.4736422549767,9,25,"global",NA,7.92,1.19279454719589,0.254345568746127,0.950564520969266,FALSE
"vCTBp","EVT",1.56849125750667,1,0.25,0.478166515013758,9,25,"global",NA,0.75,3.999999984,1.99999999458989,0.921094762929517,FALSE
"Endothelial","EVT-progenitor",-1.56592018235095,1,4.26,2.08184301803926,9,25,"global",NA,-3.26,0.234741783982455,-2.09085342464389,0.921094762929517,FALSE
"Erythroblasts","EVT-progenitor",-0.0972890147161417,2,2.14,1.43901138593279,9,25,"global",NA,-0.14,0.934579438815617,-0.0976107957568953,0.987529745728977,FALSE
"EVT","EVT-progenitor",0.393208898268497,1,0.655,0.877396216428482,9,25,"global",NA,0.345,1.52671755492104,0.610433186979652,0.958376821148028,FALSE
"EVT-progenitor","EVT-progenitor",-0.771037283538216,0,0.585,0.758718173191903,9,25,"global",NA,-0.585,0,-29.8973528539863,0.950564520969266,FALSE
"EVT3","EVT-progenitor",-0.597123705749883,0,0.365,0.611263622408861,9,25,"global",NA,-0.365,0,-29.8973528539863,0.953084748043287,FALSE
"FIB1","EVT-progenitor",-1.54830248684756,2,5.495,2.25731084729298,9,25,"global",NA,-3.495,0.363967242881899,-1.45811947747325,0.928193343616264,FALSE
"FIB2","EVT-progenitor",-1.08904018527026,11,15.99,4.58201640894697,9,25,"global",NA,-4.99,0.687929956179617,-0.539666413061381,0.950564520969266,FALSE
"Hofbauer cells","EVT-progenitor",-1.71585401533827,1,4.725,2.1709306065585,9,25,"global",NA,-3.725,0.21164021159542,-2.24031432282231,0.8570166990199,FALSE
"STB","EVT-progenitor",-0.841723734494596,4,6.31,2.74436837704867,9,25,"global",NA,-2.31,0.633914421452628,-0.657640003160609,0.950564520969266,FALSE
"STB-progenitor","EVT-progenitor",-1.50458267641431,0,2.575,1.71143802122733,9,25,"global",NA,-2.575,0,-29.8973528539863,0.943126104087033,FALSE
"vCTB","EVT-progenitor",-2.62636131586988,10,30.14,7.66840414366332,9,25,"global",NA,-20.14,0.331785003306842,-1.59167941263532,0.399010343888859,FALSE
"vCTBp","EVT-progenitor",-0.422495936832298,0,0.185,0.43787403250445,9,25,"global",NA,-0.185,0,-29.8973528539863,0.958376821148028,FALSE
"Endothelial","EVT3",-0.569958718489794,2,2.94,1.64924225024706,9,25,"global",NA,-0.94,0.680272108612152,-0.555816153431591,0.955121285923805,FALSE
"Erythroblasts","EVT3",-0.433058040850172,1,1.6,1.38549557557928,9,25,"global",NA,-0.6,0.624999999609375,-0.67807190370601,0.958376821148028,FALSE
"EVT","EVT3",-0.636233003071958,0,0.42,0.66013551220364,9,25,"global",NA,-0.42,0,-29.8973528539863,0.951136289112769,FALSE
"EVT-progenitor","EVT3",-0.506680560155229,0,0.325,0.641429778544791,9,25,"global",NA,-0.325,0,-29.8973528539863,0.957033259980545,FALSE
"EVT3","EVT3",-0.461533259221576,0,0.23,0.498338949453797,9,25,"global",NA,-0.23,0,-29.8973528539863,0.958376821148028,FALSE
"FIB1","EVT3",1.51616864112166,7,3.765,2.13366766119802,9,25,"global",NA,3.235,1.85922974718214,0.894705057553178,0.938913517328192,FALSE
"FIB2","EVT3",-1.35136122474197,6,10.94,3.65557329025175,9,25,"global",NA,-4.94,0.548446069419703,-0.866578329798035,0.950564520969266,FALSE
"Hofbauer cells","EVT3",-0.10758034259064,3,3.205,1.90555258475497,9,25,"global",NA,-0.205,0.936037441205605,-0.0953618550317199,0.985729674963837,FALSE
"STB","EVT3",-0.0791650155606013,4,4.16,2.02109478268661,9,25,"global",NA,-0.16,0.961538461307322,-0.0565835272127664,0.991667172062464,FALSE
"STB-progenitor","EVT3",0.227908527906807,2,1.695,1.3382561967879,9,25,"global",NA,0.305,1.17994100225372,0.238714727009917,0.972335455457416,FALSE
"vCTB","EVT3",-1.44011898882317,13,20.155,4.96833945951005,9,25,"global",NA,-7.155,0.645001240354999,-0.632626157770111,0.950564520969266,FALSE
"vCTBp","EVT3",-0.310238747017029,0,0.105,0.338449019341861,9,25,"global",NA,-0.105,0,-29.8973528539863,0.966838643555523,FALSE
"Endothelial","FIB1",0.219640921202712,46,44.625,6.26021777841361,9,25,"global",NA,1.375,1.03081232490687,0.043781693395155,0.973052344727076,FALSE
"Erythroblasts","FIB1",0.193474693366489,25,24.09,4.7034575115349,9,25,"global",NA,0.91,1.03777501033467,0.053493702641272,0.973547708449571,FALSE
"EVT","FIB1",-0.216101684071659,7,7.575,2.66078444623888,9,25,"global",NA,-0.575,0.924092409118932,-0.113890965157237,0.973052344727076,FALSE
"EVT-progenitor","FIB1",1.80468214785888,10,5.695,2.38546161899084,9,25,"global",NA,4.305,1.75592625078913,0.812232253522263,0.819068067857659,FALSE
"EVT3","FIB1",-0.962336220400562,2,3.835,1.90681797082714,9,25,"global",NA,-1.835,0.521512385783178,-0.939226575338033,0.950564520969266,FALSE
"FIB1","FIB1",2.06741998065808,72,56.515,7.49001177448404,9,25,"global",NA,15.485,1.27399805359154,0.349363074585362,0.712475517758959,FALSE
"FIB2","FIB1",0.616187033407055,178,169.795,13.3157621867119,9,25,"global",NA,8.20500000000001,1.04832297770224,0.0680832664800321,0.951136289112769,FALSE
"Hofbauer cells","FIB1",1.61796282837017,59,48.245,6.64724789086529,9,25,"global",NA,10.755,1.22292465537936,0.290335523067099,0.909038143189095,FALSE
"STB","FIB1",-0.824757627530403,59,66.3,8.85108516187216,9,25,"global",NA,-7.3,0.889894419292762,-0.168293914263946,0.950564520969266,FALSE
"STB-progenitor","FIB1",-1.22515941535434,21,27.505,5.30951312723127,9,25,"global",NA,-6.505,0.763497545872987,-0.389304573254708,0.950564520969266,FALSE
"vCTB","FIB1",-0.618250120993071,302,314.19,19.7169391245754,9,25,"global",NA,-12.19,0.961201820551382,-0.0570887123989256,0.951136289112769,FALSE
"vCTBp","FIB1",-0.578444033053592,1,1.79,1.36573281817977,9,25,"global",NA,-0.79,0.558659217564995,-0.839959585713083,0.953961601366213,FALSE
"Endothelial","FIB2",-1.21442169461536,120,131.89,9.79066830863186,9,25,"global",NA,-11.89,0.909849116681251,-0.136300775093574,0.950564520969266,FALSE
"Erythroblasts","FIB2",-0.321251501554269,69,71.455,7.64198762589759,9,25,"global",NA,-2.455,0.965642712182973,-0.0504386027894841,0.966838643555523,FALSE
"EVT","FIB2",0.680485966506016,25,22.23,4.07062031498195,9,25,"global",NA,2.77,1.12460638771369,0.169420147740405,0.950564520969266,FALSE
"EVT-progenitor","FIB2",-1.22357593300192,12,16.235,3.46116647488013,9,25,"global",NA,-4.235,0.739143825023767,-0.436072976927224,0.950564520969266,FALSE
"EVT3","FIB2",2.0260542195265,17,11.075,2.92440347393993,9,25,"global",NA,5.925,1.53498871317969,0.618228048392291,0.737975354196801,FALSE
"FIB1","FIB2",-1.1848185531811,156,170.05,11.8583558310196,9,25,"global",NA,-14.05,0.917377241982256,-0.124412975394085,0.950564520969266,FALSE
"FIB2","FIB2",1.26024496047377,524,497.07,21.3688614859573,9,25,"global",NA,26.93,1.05417748003087,0.0761177791644481,0.950564520969266,FALSE
"Hofbauer cells","FIB2",0.294512435996316,146,142.38,12.2915013332435,9,25,"global",NA,3.62,1.02542491922303,0.0362218641364296,0.966838643555523,FALSE
"STB","FIB2",0.489299689278115,203,196.855,12.5587653827794,9,25,"global",NA,6.14500000000001,1.03121586954341,0.0443463722432432,0.957033259980545,FALSE
"STB-progenitor","FIB2",-1.12714626737245,71,81.16,9.01391442528337,9,25,"global",NA,-10.16,0.874815179880793,-0.192949838845886,0.950564520969266,FALSE
"vCTB","FIB2",2.46102040554746,1012,927.385,34.3820798099868,9,25,"global",NA,84.615,1.09124042333972,0.125968994227492,0.504326498537798,FALSE
"vCTBp","FIB2",-0.0506622939575334,5,5.105,2.07254728807488,9,25,"global",NA,-0.105,0.979431929289044,-0.0299828650253274,0.994736050789317,FALSE
"Endothelial","Hofbauer cells",0.709109546170446,42,37.765,5.97227892666522,9,25,"global",NA,4.235,1.11214087114757,0.153339542266886,0.950564520969266,FALSE
"Erythroblasts","Hofbauer cells",2.22562844162753,30,20.185,4.40999037134741,9,25,"global",NA,9.815,1.48625216737745,0.571678914801953,0.639449719260277,FALSE
"EVT","Hofbauer cells",-0.561162529530524,5,6.345,2.39681006599653,9,25,"global",NA,-1.345,0.788022064493614,-0.343692067575614,0.957033259980545,FALSE
"EVT-progenitor","Hofbauer cells",0.0603098500540353,5,4.87,2.15553512109904,9,25,"global",NA,0.13,1.02669404496372,0.0380063236886887,0.993057821603974,FALSE
"EVT3","Hofbauer cells",1.00946515356941,5,3.11,1.87227859456823,9,25,"global",NA,1.89,1.60771704128369,0.685013514964952,0.950564520969266,FALSE
"FIB1","Hofbauer cells",0.595246068079347,53,48.675,7.26590267678715,9,25,"global",NA,4.325,1.08885464815431,0.122811382025593,0.953084748043287,FALSE
"FIB2","Hofbauer cells",-0.556739481133333,136,143.205,12.9414209762461,9,25,"global",NA,-7.20500000000001,0.9496875109043,-0.0744752121682976,0.957033259980545,FALSE
"Hofbauer cells","Hofbauer cells",-0.385255891015128,38,40.67,6.93045859098855,9,25,"global",NA,-2.67,0.934349643448873,-0.0979655707352325,0.958376821148028,FALSE
"STB","Hofbauer cells",0.939401611834073,64,56.765,7.70171128931224,9,25,"global",NA,7.235,1.12745529813922,0.173070235264611,0.950564520969266,FALSE
"STB-progenitor","Hofbauer cells",0.518594359985948,26,23.55,4.72430899469827,9,25,"global",NA,2.45,1.10403397022913,0.142784564661159,0.957033259980545,FALSE
"vCTB","Hofbauer cells",0.296110775139631,273,267.54,18.4390453104221,9,25,"global",NA,5.45999999999998,1.02040816326149,0.0291463470679653,0.966838643555523,FALSE
"vCTBp","Hofbauer cells",-0.419135197743257,1,1.49,1.16907385067912,9,25,"global",NA,-0.49,0.671140939146885,-0.575312329506073,0.958376821148028,FALSE
"Endothelial","STB",0.601345933074153,56,52.04,6.58522787234073,9,25,"global",NA,3.96,1.07609531127832,0.105805866427487,0.953084748043287,FALSE
"Erythroblasts","STB",0.224021190817686,29,27.9,4.91024976593035,9,25,"global",NA,1.1,1.03942652326024,0.0557877795220099,0.973052344727076,FALSE
"EVT","STB",0.804840452983598,11,8.68,2.88255888554652,9,25,"global",NA,2.32,1.26728110584478,0.341736576939751,0.950564520969266,FALSE
"EVT-progenitor","STB",-0.913332250097792,4,6.425,2.65511263707924,9,25,"global",NA,-2.425,0.622568093288316,-0.683696452213731,0.950564520969266,FALSE
"EVT3","STB",-0.688004007326897,3,4.4,2.03487186760934,9,25,"global",NA,-1.4,0.681818181663223,-0.552541021240711,0.950564520969266,FALSE
"FIB1","STB",0.484839501266276,71,67.095,8.05421173257606,9,25,"global",NA,3.905,1.05820105818529,0.0816137668954967,0.957033259980545,FALSE
"FIB2","STB",0.160767436562416,200,197.655,14.586287185893,9,25,"global",NA,2.345,1.01186410664536,0.0170155505161248,0.977535208813751,FALSE
"Hofbauer cells","STB",0.351527515166378,58,55.245,7.83722434457096,9,25,"global",NA,2.755,1.0498687663852,0.0702090036294555,0.96295787645599,FALSE
"STB","STB",2.09161802073007,99,78.73,9.69106203762443,9,25,"global",NA,20.27,1.25746221260946,0.33051504809656,0.70516354946642,FALSE
"STB-progenitor","STB",-0.0728789057117461,32,32.395,5.41994965579541,9,25,"global",NA,-0.395000000000003,0.987806760272023,-0.0176992512770644,0.99236774662828,FALSE
"vCTB","STB",-1.48043713493779,336,370.285,23.1587003523525,9,25,"global",NA,-34.285,0.907409157808425,-0.140174873483022,0.950564520969266,FALSE
"vCTBp","STB",2.33083062714922,6,2.495,1.50375576708293,9,25,"global",NA,3.505,2.40480961827463,1.26592268518031,0.573633763827319,FALSE
"Endothelial","STB-progenitor",-0.140790591108992,21,21.63,4.47473083887758,9,25,"global",NA,-0.629999999999999,0.970873786362881,-0.0426443359892166,0.980098352160944,FALSE
"Erythroblasts","STB-progenitor",-1.37982711121241,7,11.465,3.23591264611181,9,25,"global",NA,-4.465,0.610553859519359,-0.711809525511371,0.950564520969266,FALSE
"EVT","STB-progenitor",-0.290487267188674,3,3.54,1.85894550537658,9,25,"global",NA,-0.54,0.847457626879249,-0.238786858292278,0.966838643555523,FALSE
"EVT-progenitor","STB-progenitor",-0.397107032020658,2,2.68,1.71238468415618,9,25,"global",NA,-0.68,0.746268656437959,-0.422232999288156,0.958376821148028,FALSE
"EVT3","STB-progenitor",-1.31445696159388,0,1.775,1.35036752860529,9,25,"global",NA,-1.775,0,-29.8973528539863,0.950564520969266,FALSE
"FIB1","STB-progenitor",-0.734390439137283,24,27.945,5.37180195850583,9,25,"global",NA,-3.945,0.858829844306358,-0.219555767538701,0.950564520969266,FALSE
"FIB2","STB-progenitor",-1.13993129236288,70,82.14,10.6497646658124,9,25,"global",NA,-12.14,0.852203554895883,-0.230730023584029,0.950564520969266,FALSE
"Hofbauer cells","STB-progenitor",-0.519149899757009,21,23.39,4.60367997874892,9,25,"global",NA,-2.39,0.897819580979144,-0.155502532253735,0.957033259980545,FALSE
"STB","STB-progenitor",-1.14334069228534,25,32.205,6.3017087098117,9,25,"global",NA,-7.205,0.776276975600799,-0.365356595216797,0.950564520969266,FALSE
"STB-progenitor","STB-progenitor",0.225012290661388,15,14.08,4.08866554387226,9,25,"global",NA,0.92,1.06534090901525,0.0913151679976917,0.972999498522723,FALSE
"vCTB","STB-progenitor",0.987592862372114,170,154.215,15.9833070898246,9,25,"global",NA,15.785,1.10235709884835,0.140591649250321,0.950564520969266,FALSE
"vCTBp","STB-progenitor",-1.07171616031476,0,1.005,0.937748292078681,9,25,"global",NA,-1.005,0,-29.8973528539863,0.950564520969266,FALSE
"Endothelial","vCTB",-0.449789246664475,239,244.25,11.6721332012335,9,25,"global",NA,-5.25,0.978505629473988,-0.0313479425191572,0.958376821148028,FALSE
"Erythroblasts","vCTB",0.245787253075294,136,133.52,10.0900269185013,9,25,"global",NA,2.47999999999999,1.0185739963974,0.0265507930680474,0.970013646066194,FALSE
"EVT","vCTB",-0.726341833031479,37,40.46,4.76359730628885,9,25,"global",NA,-3.46,0.914483440412395,-0.128971047612659,0.950564520969266,FALSE
