"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Fibroblast1","myeloid_unknown","TGFB3","ACVR1_TGFbR",0.0120747633908494,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Fibroblast1","vCTB1","TGFB3","ACVR1_TGFbR",0.00871100159397417,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Fibroblast1","vCTB3","TGFB3","ACVR1_TGFbR",0.0060560476592438,0,"TGFB3_ACVR1_TGFBR1","TGFB3 - (ACVR1+TGFBR1)","TGFb","Secreted Signaling","PMID: 29376829"
"Fibroblast1","Fibroblast1","BMP2","BMPR1A_ACVR2A",0.00187870334829678,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Fibroblast2","BMP2","BMPR1A_ACVR2A",0.00275237596255473,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","myeloid_unknown","BMP2","BMPR1A_ACVR2A",0.00117703904762372,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTB1","BMP2","BMPR1A_ACVR2A",0.00251695684192269,0,"BMP2_BMPR1A_ACVR2A","BMP2 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Fibroblast1","BMP2","BMPR1A_BMPR2",0.0035848919386613,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Fibroblast2","BMP2","BMPR1A_BMPR2",0.00341608419919997,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","myeloid_unknown","BMP2","BMPR1A_BMPR2",0.00222626433884039,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","unknown2","BMP2","BMPR1A_BMPR2",0.00235131051096295,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTB1","BMP2","BMPR1A_BMPR2",0.00475491325169568,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTB2","BMP2","BMPR1A_BMPR2",0.00475491325169568,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTB3","BMP2","BMPR1A_BMPR2",0.00551168373589944,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTBp","BMP2","BMPR1A_BMPR2",0.00251695684192269,0,"BMP2_BMPR1A_BMPR2","BMP2 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Fibroblast1","BMP2","BMPR1B_ACVR2A",0.00364193866877345,0,"BMP2_BMPR1B_ACVR2A","BMP2 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Fibroblast1","BMP2","BMPR1B_BMPR2",0.0069383194396517,0,"BMP2_BMPR1B_BMPR2","BMP2 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Endothelial_cells","BMP5","ACVR1_ACVR2A",0.00823073648043319,0,"BMP5_ACVR1_ACVR2A","BMP5 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","Endothelial_cells","BMP5","ACVR1_ACVR2A",0.0142265627464471,0,"BMP5_ACVR1_ACVR2A","BMP5 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","Endothelial_cells","BMP5","ACVR1_ACVR2A",0.00352282413973041,0,"BMP5_ACVR1_ACVR2A","BMP5 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","myeloid_unknown","BMP5","ACVR1_ACVR2A",0.00823073648043319,0,"BMP5_ACVR1_ACVR2A","BMP5 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","myeloid_unknown","BMP5","ACVR1_ACVR2A",0.0142265627464471,0,"BMP5_ACVR1_ACVR2A","BMP5 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","myeloid_unknown","BMP5","ACVR1_ACVR2A",0.00352282413973041,0,"BMP5_ACVR1_ACVR2A","BMP5 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTB1","BMP5","ACVR1_ACVR2A",0.00823073648043319,0,"BMP5_ACVR1_ACVR2A","BMP5 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","vCTB1","BMP5","ACVR1_ACVR2A",0.0142265627464471,0,"BMP5_ACVR1_ACVR2A","BMP5 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","vCTB1","BMP5","ACVR1_ACVR2A",0.00352282413973041,0,"BMP5_ACVR1_ACVR2A","BMP5 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"unknown2","vCTB1","BMP5","ACVR1_ACVR2A",0.00117703904762372,0.01,"BMP5_ACVR1_ACVR2A","BMP5 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Endothelial_cells","BMP5","ACVR1_BMPR2",0.0231715657215868,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","Endothelial_cells","BMP5","ACVR1_BMPR2",0.0396165431775341,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","Endothelial_cells","BMP5","ACVR1_BMPR2",0.0100038266780143,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","EVT3","BMP5","ACVR1_BMPR2",0.0207073670568011,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","EVT3","BMP5","ACVR1_BMPR2",0.0354669881900679,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","EVT3","BMP5","ACVR1_BMPR2",0.00892716419112676,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","myeloid_unknown","BMP5","ACVR1_BMPR2",0.0154703156945225,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","myeloid_unknown","BMP5","ACVR1_BMPR2",0.026598502763486,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","myeloid_unknown","BMP5","ACVR1_BMPR2",0.00664918731929871,0.02,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTB1","BMP5","ACVR1_BMPR2",0.0154703156945225,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","vCTB1","BMP5","ACVR1_BMPR2",0.026598502763486,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","vCTB1","BMP5","ACVR1_BMPR2",0.00664918731929871,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTB3","BMP5","ACVR1_BMPR2",0.0154703156945225,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","vCTB3","BMP5","ACVR1_BMPR2",0.026598502763486,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","vCTB3","BMP5","ACVR1_BMPR2",0.00664918731929871,0,"BMP5_ACVR1_BMPR2","BMP5 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Fibroblast1","BMP5","BMPR1A_ACVR2A",0.0130822233169866,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","Fibroblast1","BMP5","BMPR1A_ACVR2A",0.0225319093390126,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","Fibroblast1","BMP5","BMPR1A_ACVR2A",0.00561501216059667,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Fibroblast2","BMP5","BMPR1A_ACVR2A",0.0190664584057112,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","Fibroblast2","BMP5","BMPR1A_ACVR2A",0.0326955356846624,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","Fibroblast2","BMP5","BMPR1A_ACVR2A",0.00821192328714044,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","myeloid_unknown","BMP5","BMPR1A_ACVR2A",0.00823073648043319,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","myeloid_unknown","BMP5","BMPR1A_ACVR2A",0.0142265627464471,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","myeloid_unknown","BMP5","BMPR1A_ACVR2A",0.00352282413973041,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTB1","BMP5","BMPR1A_ACVR2A",0.0174600769148241,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","vCTB1","BMP5","BMPR1A_ACVR2A",0.0299759709241905,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","vCTB1","BMP5","BMPR1A_ACVR2A",0.00751305047815864,0,"BMP5_BMPR1A_ACVR2A","BMP5 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Fibroblast1","BMP5","BMPR1A_BMPR2",0.0247112480460398,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","Fibroblast1","BMP5","BMPR1A_BMPR2",0.0422017372458609,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","Fibroblast1","BMP5","BMPR1A_BMPR2",0.0106781160318188,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Fibroblast2","BMP5","BMPR1A_BMPR2",0.0235711618454132,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","Fibroblast2","BMP5","BMPR1A_BMPR2",0.0402880381638245,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","Fibroblast2","BMP5","BMPR1A_BMPR2",0.0101787099372303,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","myeloid_unknown","BMP5","BMPR1A_BMPR2",0.0154703156945225,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","myeloid_unknown","BMP5","BMPR1A_BMPR2",0.026598502763486,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","unknown2","BMP5","BMPR1A_BMPR2",0.0163270889938653,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","unknown2","BMP5","BMPR1A_BMPR2",0.0280540133122182,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTB1","BMP5","BMPR1A_BMPR2",0.0325511450392439,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","vCTB1","BMP5","BMPR1A_BMPR2",0.0552761701590046,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","vCTB1","BMP5","BMPR1A_BMPR2",0.0141303624596656,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTB2","BMP5","BMPR1A_BMPR2",0.0325511450392439,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","vCTB2","BMP5","BMPR1A_BMPR2",0.0552761701590046,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","vCTB2","BMP5","BMPR1A_BMPR2",0.0141303624596656,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTB3","BMP5","BMPR1A_BMPR2",0.0375648600420148,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","vCTB3","BMP5","BMPR1A_BMPR2",0.063560163242081,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","vCTB3","BMP5","BMPR1A_BMPR2",0.0163547666054905,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","vCTBp","BMP5","BMPR1A_BMPR2",0.0174600769148241,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","vCTBp","BMP5","BMPR1A_BMPR2",0.0299759709241905,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","vCTBp","BMP5","BMPR1A_BMPR2",0.00751305047815864,0,"BMP5_BMPR1A_BMPR2","BMP5 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Fibroblast1","BMP5","BMPR1B_ACVR2A",0.0250960132362651,0,"BMP5_BMPR1B_ACVR2A","BMP5 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","Fibroblast1","BMP5","BMPR1B_ACVR2A",0.0428468728337694,0,"BMP5_BMPR1B_ACVR2A","BMP5 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","Fibroblast1","BMP5","BMPR1B_ACVR2A",0.0108468091787585,0,"BMP5_BMPR1B_ACVR2A","BMP5 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"unknown2","Fibroblast1","BMP5","BMPR1B_ACVR2A",0.00364193866877345,0,"BMP5_BMPR1B_ACVR2A","BMP5 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast1","Fibroblast1","BMP5","BMPR1B_BMPR2",0.0468968498379737,0,"BMP5_BMPR1B_BMPR2","BMP5 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Fibroblast2","Fibroblast1","BMP5","BMPR1B_BMPR2",0.0788211127278278,0,"BMP5_BMPR1B_BMPR2","BMP5 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"maternal macrophages","Fibroblast1","BMP5","BMPR1B_BMPR2",0.0205300699520635,0,"BMP5_BMPR1B_BMPR2","BMP5 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"unknown2","Fibroblast1","BMP5","BMPR1B_BMPR2",0.0069383194396517,0,"BMP5_BMPR1B_BMPR2","BMP5 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","Endothelial_cells","BMP6","ACVR1_ACVR2A",0.000588866082998615,0,"BMP6_ACVR1_ACVR2A","BMP6 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","myeloid_unknown","BMP6","ACVR1_ACVR2A",0.000588866082998615,0,"BMP6_ACVR1_ACVR2A","BMP6 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","vCTB1","BMP6","ACVR1_ACVR2A",0.000588866082998615,0,"BMP6_ACVR1_ACVR2A","BMP6 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","Endothelial_cells","BMP6","ACVR1_BMPR2",0.00168132081468593,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","EVT3","BMP6","ACVR1_BMPR2",0.00149901230600465,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","myeloid_unknown","BMP6","ACVR1_BMPR2",0.00111437261342492,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","vCTB1","BMP6","ACVR1_BMPR2",0.00111437261342492,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","vCTB3","BMP6","ACVR1_BMPR2",0.00111437261342492,0,"BMP6_ACVR1_BMPR2","BMP6 - (ACVR1+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","Fibroblast1","BMP6","BMPR1A_ACVR2A",0.000940234885362049,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","Fibroblast2","BMP6","BMPR1A_ACVR2A",0.00137808448458223,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","myeloid_unknown","BMP6","BMPR1A_ACVR2A",0.000588866082998615,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","vCTB1","BMP6","BMPR1A_ACVR2A",0.00126006418454662,0,"BMP6_BMPR1A_ACVR2A","BMP6 - (BMPR1A+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","Fibroblast1","BMP6","BMPR1A_BMPR2",0.00179566460110718,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","Fibroblast2","BMP6","BMPR1A_BMPR2",0.00171096449899519,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","myeloid_unknown","BMP6","BMPR1A_BMPR2",0.00111437261342492,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","unknown2","BMP6","BMPR1A_BMPR2",0.00117703904762372,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","vCTB1","BMP6","BMPR1A_BMPR2",0.00238312239597837,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","vCTB2","BMP6","BMPR1A_BMPR2",0.00238312239597837,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","vCTB3","BMP6","BMPR1A_BMPR2",0.00276345751988332,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","vCTBp","BMP6","BMPR1A_BMPR2",0.00126006418454662,0,"BMP6_BMPR1A_BMPR2","BMP6 - (BMPR1A+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","Fibroblast1","BMP6","BMPR1B_ACVR2A",0.00182429131292455,0,"BMP6_BMPR1B_ACVR2A","BMP6 - (BMPR1B+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"Endothelial_cells","Fibroblast1","BMP6","BMPR1B_BMPR2",0.0034812366859118,0,"BMP6_BMPR1B_BMPR2","BMP6 - (BMPR1B+BMPR2)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"vCTB1","Endothelial_cells","BMP7","ACVR1_ACVR2A",0.00449888844160944,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"vCTB2","Endothelial_cells","BMP7","ACVR1_ACVR2A",0.0013489377799004,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"vCTB3","Endothelial_cells","BMP7","ACVR1_ACVR2A",0.00537400353042708,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"vCTBp","Endothelial_cells","BMP7","ACVR1_ACVR2A",0.00186427915197974,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"vCTB1","myeloid_unknown","BMP7","ACVR1_ACVR2A",0.00449888844160944,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"vCTB2","myeloid_unknown","BMP7","ACVR1_ACVR2A",0.0013489377799004,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"vCTB3","myeloid_unknown","BMP7","ACVR1_ACVR2A",0.00537400353042708,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"vCTBp","myeloid_unknown","BMP7","ACVR1_ACVR2A",0.00186427915197974,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"vCTB1","vCTB1","BMP7","ACVR1_ACVR2A",0.00449888844160944,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"vCTB2","vCTB1","BMP7","ACVR1_ACVR2A",0.0013489377799004,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"vCTB3","vCTB1","BMP7","ACVR1_ACVR2A",0.00537400353042708,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
"vCTBp","vCTB1","BMP7","ACVR1_ACVR2A",0.00186427915197974,0,"BMP7_ACVR1_ACVR2A","BMP7 - (ACVR1+ACVR2A)","BMP","Secreted Signaling","KEGG: hsa04350; PMID:26893264"
